,area,business_code,value
1256,215200,A,48.0
1257,215300,A,135.0
1258,215401,A,132.0
1259,215500,A,186.0
1260,215600,A,474.0
1261,215700,A,120.0
1262,215801,A,117.0
1263,215900,A,360.0
1264,216000,A,96.0
1265,216101,A,447.0
1266,216200,A,
1267,216300,A,39.0
1268,216401,A,33.0
1269,216500,A,33.0
1270,216600,A,21.0
1271,216700,A,186.0
1272,216800,A,18.0
1273,216900,A,15.0
1274,217000,A,9.0
1275,217100,A,21.0
1276,217201,A,15.0
1277,217300,A,39.0
1278,217400,A,33.0
1279,217501,A,36.0
1280,217502,A,45.0
1281,217601,A,24.0
1282,217701,A,0.0
1283,217800,A,24.0
1284,217901,A,18.0
1285,218001,A,30.0
1286,218100,A,33.0
1287,218201,A,15.0
1288,218301,A,27.0
1289,218401,A,21.0
1290,218402,A,15.0
1291,218500,A,84.0
1292,218600,A,27.0
1293,218700,A,27.0
1294,218801,A,66.0
1295,218901,A,57.0
1296,219000,A,153.0
1297,219100,A,150.0
1298,219200,A,156.0
1299,219301,A,171.0
1300,219401,A,186.0
1301,219501,A,324.0
1302,219601,A,66.0
1303,219700,A,138.0
1304,219800,A,258.0
1305,219900,A,195.0
1306,220001,A,294.0
1307,220101,A,48.0
1308,220200,A,48.0
1309,220301,A,33.0
1310,220400,A,48.0
1311,220501,A,570.0
1312,220600,A,432.0
1313,220700,A,84.0
1314,220800,A,288.0
1315,220901,A,33.0
1316,220902,A,171.0
1317,221001,A,45.0
1318,221100,A,186.0
1319,221201,A,159.0
1320,221301,A,27.0
1321,221401,A,36.0
1322,221402,A,69.0
1323,221500,A,123.0
1324,221600,A,33.0
1325,221700,A,18.0
1326,221800,A,42.0
1327,221900,A,42.0
1328,222000,A,201.0
1329,222101,A,372.0
1330,222201,A,39.0
1331,222300,A,297.0
1332,222400,A,195.0
1333,222500,A,54.0
1334,222600,A,48.0
1335,222700,A,69.0
1336,222800,A,108.0
1337,222900,A,291.0
1338,223000,A,102.0
1339,223100,A,60.0
1340,223200,A,6.0
1341,223300,A,213.0
1342,223400,A,159.0
1343,223501,A,84.0
1344,223600,A,27.0
1345,223701,A,18.0
1346,223800,A,39.0
1347,223901,A,9.0
1348,224000,A,21.0
1349,224100,A,15.0
1350,224200,A,24.0
1351,224301,A,30.0
1352,224401,A,21.0
1353,224500,A,21.0
1354,224600,A,33.0
1355,224700,A,3.0
1356,224800,A,27.0
1357,224900,A,33.0
1358,225000,A,6.0
1359,225100,A,27.0
1360,225200,A,27.0
1361,225300,A,27.0
1362,225400,A,30.0
1363,225500,A,21.0
1364,225600,A,156.0
1365,225700,A,15.0
1366,225800,A,33.0
1367,225900,A,24.0
1368,226000,A,12.0
1369,226100,A,513.0
1370,226200,A,15.0
1371,226300,A,186.0
1372,226400,A,282.0
1373,226500,A,117.0
1374,226601,A,174.0
1375,226701,A,72.0
1376,226800,A,144.0
1377,226900,A,63.0
1378,227000,A,45.0
1379,227100,A,360.0
1380,227200,A,240.0
1381,227300,A,90.0
1382,227400,A,141.0
1383,227500,A,183.0
1384,227600,A,210.0
1385,227700,A,12.0
1386,227800,A,219.0
1387,227900,A,60.0
1388,228000,A,42.0
1389,228100,A,75.0
1390,228200,A,36.0
1391,228300,A,48.0
1392,228400,A,21.0
1393,228500,A,27.0
1394,228600,A,204.0
1395,228700,A,180.0
1396,228800,A,72.0
1397,228901,A,3.0
1398,229001,A,12.0
1399,229100,A,12.0
1400,229201,A,3.0
1401,229300,A,24.0
1402,229400,A,69.0
1403,229500,A,21.0
1404,229600,A,30.0
1405,229700,A,3.0
1406,229800,A,9.0
1407,229900,A,24.0
1408,230000,A,9.0
1409,230100,A,15.0
1410,230200,A,24.0
1411,230300,A,21.0
1412,230400,A,15.0
1413,230500,A,9.0
1414,230600,A,15.0
1415,230700,A,21.0
1416,230800,A,18.0
1417,230900,A,21.0
1418,231000,A,15.0
1419,231101,A,21.0
1420,231200,A,18.0
1421,231300,A,24.0
1422,231400,A,36.0
1423,231500,A,18.0
1424,231600,A,24.0
1425,231700,A,24.0
1426,231800,A,21.0
1427,231900,A,6.0
1428,232000,A,18.0
1429,232101,A,3.0
1430,232200,A,63.0
1431,232300,A,12.0
1432,232400,A,18.0
1433,232501,A,75.0
1434,232601,A,33.0
1435,232701,A,12.0
1436,232702,A,12.0
1437,232800,A,300.0
1438,232900,A,273.0
1439,233000,A,363.0
1440,233100,A,54.0
1441,233200,A,69.0
1442,233300,A,114.0
1443,233400,A,165.0
1444,233500,A,159.0
1445,233600,A,96.0
1446,233700,A,372.0
1447,233801,A,216.0
1448,233900,A,
1449,234001,A,231.0
1450,234100,A,60.0
1451,234201,A,75.0
1452,234301,A,114.0
1453,234400,A,120.0
1454,234500,A,63.0
1455,234600,A,195.0
1456,234700,A,33.0
1457,234801,A,159.0
1458,234900,A,48.0
1459,235000,A,21.0
1460,235100,A,33.0
1461,235200,A,12.0
1462,235301,A,36.0
1463,235400,A,42.0
1464,235500,A,39.0
1465,235600,A,27.0
1466,235700,A,36.0
1467,235800,A,45.0
1468,235900,A,36.0
1469,236000,A,69.0
1470,236100,A,45.0
1471,236200,A,
1472,236300,A,30.0
1473,236401,A,33.0
1474,236500,A,69.0
1475,236600,A,63.0
1476,236701,A,18.0
1477,236800,A,24.0
1478,236900,A,6.0
1479,237001,A,9.0
1480,237100,A,6.0
1481,237200,A,9.0
1482,237300,A,6.0
1483,237401,A,6.0
1484,237500,A,9.0
1485,237600,A,15.0
1486,237700,A,42.0
1487,237800,A,12.0
1488,237900,A,33.0
1489,238000,A,6.0
1490,238100,A,15.0
1491,238200,A,
1492,238300,A,6.0
1493,238400,A,6.0
1494,238500,A,15.0
1495,238600,A,6.0
1496,238700,A,
1497,238800,A,12.0
1498,238900,A,12.0
1499,239000,A,15.0
1500,239100,A,6.0
1501,239200,A,9.0
1502,239300,A,6.0
1503,239401,A,18.0
1504,239500,A,6.0
1505,239600,A,9.0
1506,239701,A,
1507,239801,A,6.0
1508,239900,A,0.0
1509,240000,A,6.0
1510,240100,A,9.0
1511,240201,A,15.0
1512,240300,A,3.0
1513,240401,A,6.0
1514,240500,A,6.0
1515,240601,A,6.0
1516,240602,A,6.0
1517,240700,A,3.0
1518,240801,A,3.0
1519,240802,A,6.0
1520,240900,A,3.0
1521,241000,A,15.0
1522,241100,A,3.0
1523,241200,A,18.0
1524,241300,A,3.0
1525,241400,A,9.0
1526,241500,A,9.0
1527,241600,A,3.0
1528,241700,A,9.0
1529,241800,A,6.0
1530,241900,A,6.0
1531,242000,A,6.0
1532,242100,A,3.0
1533,242200,A,15.0
1534,242300,A,51.0
1535,242400,A,6.0
1536,242500,A,3.0
1537,242600,A,9.0
1538,242700,A,0.0
1539,242800,A,9.0
1540,242900,A,3.0
1541,243000,A,0.0
1542,243100,A,3.0
1543,243200,A,6.0
1544,243300,A,6.0
1545,243400,A,3.0
1546,243500,A,3.0
1547,243600,A,3.0
1548,243700,A,3.0
1549,243800,A,3.0
1550,243900,A,0.0
1551,244000,A,6.0
1552,244100,A,0.0
1553,244200,A,3.0
1554,244300,A,3.0
1555,244400,A,6.0
1556,244500,A,0.0
1557,244600,A,9.0
1558,244700,A,9.0
1559,244800,A,6.0
1560,244900,A,9.0
1561,245000,A,6.0
1562,245100,A,6.0
1563,245200,A,3.0
1564,245300,A,3.0
1565,245400,A,6.0
1566,245500,A,0.0
1567,245600,A,9.0
1568,245700,A,0.0
1569,245800,A,0.0
1570,245900,A,6.0
1571,246001,A,0.0
1572,246002,A,9.0
1573,246100,A,6.0
1574,246200,A,0.0
1575,246300,A,3.0
1576,246400,A,6.0
1577,246500,A,
1578,246600,A,6.0
1579,246700,A,9.0
1580,246800,A,12.0
1581,246900,A,9.0
1582,247000,A,12.0
1583,247100,A,3.0
1584,247200,A,3.0
1585,247300,A,15.0
1586,247400,A,9.0
1587,247501,A,21.0
1588,247600,A,9.0
1589,247700,A,6.0
1590,247800,A,9.0
1591,247900,A,3.0
1592,248000,A,3.0
1593,248101,A,6.0
1594,248102,A,3.0
1595,248200,A,3.0
1596,248301,A,6.0
1597,248400,A,3.0
1598,248500,A,3.0
1599,248600,A,6.0
1600,248701,A,6.0
1601,248800,A,3.0
1602,248900,A,9.0
1603,249000,A,6.0
1604,249101,A,3.0
1605,249200,A,0.0
1606,249300,A,6.0
1607,249401,A,6.0
1608,249402,A,3.0
1609,249501,A,6.0
1610,249600,A,9.0
1611,249701,A,9.0
1612,249702,A,6.0
1613,249800,A,3.0
1614,249900,A,3.0
1615,250000,A,3.0
1616,250100,A,6.0
1617,250200,A,6.0
1618,250300,A,9.0
1619,250401,A,6.0
1620,250500,A,6.0
1621,250600,A,6.0
1622,250700,A,0.0
1623,250800,A,3.0
1624,250901,A,6.0
1625,250902,A,6.0
1626,251000,A,6.0
1627,251100,A,6.0
1628,251200,A,9.0
1629,251300,A,6.0
1630,251400,A,18.0
1631,251500,A,3.0
1632,251601,A,0.0
1633,251602,A,9.0
1634,251700,A,12.0
1635,251800,A,12.0
1636,251900,A,3.0
1637,252001,A,12.0
1638,252002,A,3.0
1639,252100,A,6.0
1640,252200,A,3.0
1641,252300,A,6.0
1642,252400,A,9.0
1643,252501,A,12.0
1644,252502,A,3.0
1645,252600,A,3.0
1646,252700,A,6.0
1647,252800,A,3.0
1648,252900,A,6.0
1649,253000,A,12.0
1650,253101,A,3.0
1651,253102,A,6.0
1652,253200,A,3.0
1653,253300,A,6.0
1654,253400,A,6.0
1655,253501,A,3.0
1656,253600,A,9.0
1657,253700,A,3.0
1658,253800,A,6.0
1659,253900,A,3.0
1660,254000,A,18.0
1661,254100,A,0.0
1662,254200,A,3.0
1663,254300,A,3.0
1664,254401,A,3.0
1665,254500,A,3.0
1666,254600,A,6.0
1667,254700,A,6.0
1668,254800,A,3.0
1669,254900,A,6.0
1670,255000,A,
1671,255100,A,9.0
1672,255200,A,6.0
1673,255300,A,123.0
1674,255401,A,90.0
1675,255501,A,81.0
1676,255601,A,54.0
1677,255700,A,78.0
1678,255800,A,48.0
1679,255900,A,12.0
1680,256000,A,48.0
1681,256100,A,42.0
1682,256200,A,123.0
1683,256301,A,102.0
1684,256400,A,69.0
1685,256500,A,312.0
1686,256600,A,111.0
1687,256700,A,90.0
1688,256800,A,195.0
1689,256900,A,69.0
1690,257000,A,126.0
1691,257100,A,78.0
1692,257200,A,165.0
1693,257300,A,168.0
1694,257400,A,219.0
1695,257500,A,60.0
1696,257600,A,
1697,257700,A,51.0
1698,257801,A,318.0
1699,257901,A,105.0
1700,258000,A,
1701,258100,A,
1702,258200,A,
1703,258300,A,
1704,258400,A,
1705,258500,A,
1706,258600,A,
1707,258700,A,
1708,258800,A,
1709,258900,A,
1710,259000,A,
1711,259100,A,
1712,259200,A,
1713,259300,A,
1714,259400,A,
1715,259500,A,
1716,259600,A,
1717,259700,A,
1718,259800,A,
1719,259900,A,
1720,300200,A,
1721,300301,A,327.0
1722,300401,A,
1723,300500,A,60.0
1724,300601,A,99.0
1725,300700,A,156.0
1726,300801,A,234.0
1727,300900,A,279.0
1728,301000,A,282.0
1729,301101,A,222.0
1730,301200,A,261.0
1731,301301,A,183.0
1732,301401,A,
1733,301500,A,420.0
1734,301601,A,168.0
1735,301602,A,42.0
1736,301703,A,48.0
1737,301704,A,72.0
1738,301800,A,213.0
1739,301900,A,
1740,302000,A,6.0
1741,302101,A,156.0
1742,302201,A,87.0
1743,302300,A,171.0
1744,302400,A,78.0
1745,302500,A,192.0
1746,302600,A,111.0
1747,302701,A,99.0
1748,302800,A,60.0
1749,302900,A,84.0
1750,303001,A,33.0
1751,303100,A,57.0
1752,303200,A,51.0
1753,303300,A,81.0
1754,303400,A,39.0
1755,303500,A,33.0
1756,303600,A,78.0
1757,303701,A,24.0
1758,303800,A,15.0
1759,303901,A,21.0
1760,304000,A,
1761,304100,A,84.0
1762,304200,A,54.0
1763,304300,A,66.0
1764,304400,A,78.0
1765,304500,A,99.0
1766,304600,A,60.0
1767,304700,A,30.0
1768,304800,A,60.0
1769,304900,A,75.0
1770,305000,A,75.0
1771,305100,A,75.0
1772,305200,A,63.0
1773,305300,A,54.0
1774,305400,A,48.0
1775,305500,A,21.0
1776,305600,A,66.0
1777,305700,A,
1778,305800,A,51.0
1779,305900,A,87.0
1780,306000,A,93.0
1781,306100,A,24.0
1782,306200,A,39.0
1783,306301,A,258.0
1784,306401,A,
1785,306501,A,195.0
1786,306600,A,408.0
1787,306701,A,45.0
1788,306801,A,69.0
1789,306900,A,111.0
1790,307000,A,417.0
1791,307100,A,186.0
1792,307200,A,225.0
1793,307301,A,174.0
1794,307400,A,96.0
1795,307501,A,162.0
1796,307601,A,135.0
1797,307700,A,99.0
1798,307801,A,114.0
1799,307802,A,48.0
1800,307900,A,66.0
1801,308000,A,132.0
1802,308100,A,147.0
1803,308200,A,138.0
1804,308300,A,126.0
1805,308400,A,129.0
1806,308500,A,72.0
1807,308600,A,147.0
1808,308700,A,
1809,308800,A,246.0
1810,308900,A,69.0
1811,309000,A,120.0
1812,309101,A,
1813,309201,A,42.0
1814,309300,A,54.0
1815,309400,A,69.0
1816,309500,A,45.0
1817,309600,A,57.0
1818,309700,A,246.0
1819,309800,A,27.0
1820,309900,A,84.0
1821,310000,A,18.0
1822,310101,A,21.0
1823,310102,A,
1824,310200,A,12.0
1825,310300,A,9.0
1826,310400,A,3.0
1827,310500,A,12.0
1828,310600,A,9.0
1829,310700,A,21.0
1830,310801,A,27.0
1831,310901,A,48.0
1832,311000,A,117.0
1833,311101,A,132.0
1834,311200,A,18.0
1835,311300,A,45.0
1836,311401,A,69.0
1837,311501,A,51.0
1838,311600,A,
1839,311701,A,45.0
1840,311800,A,54.0
1841,311900,A,153.0
1842,312001,A,135.0
1843,312100,A,51.0
1844,312200,A,696.0
1845,312300,A,33.0
1846,312400,A,348.0
1847,312500,A,327.0
1848,312600,A,87.0
1849,312700,A,261.0
1850,312801,A,195.0
1851,312901,A,111.0
1852,313000,A,99.0
1853,313100,A,159.0
1854,313200,A,102.0
1855,313300,A,192.0
1856,313400,A,129.0
1857,313500,A,264.0
1858,313600,A,156.0
1859,313700,A,156.0
1860,313801,A,63.0
1861,313900,A,39.0
1862,314000,A,30.0
1863,314100,A,21.0
1864,314200,A,27.0
1865,314301,A,21.0
1866,314400,A,
1867,314501,A,27.0
1868,314600,A,45.0
1869,314701,A,57.0
1870,314702,A,15.0
1871,314703,A,27.0
1872,314801,A,36.0
1873,314802,A,66.0
1874,314900,A,30.0
1875,315001,A,24.0
1876,315100,A,66.0
1877,315200,A,27.0
1878,315301,A,45.0
1879,315400,A,36.0
1880,315500,A,57.0
1881,315601,A,15.0
1882,315700,A,24.0
1883,315800,A,15.0
1884,315901,A,21.0
1885,316000,A,12.0
1886,316100,A,15.0
1887,316200,A,9.0
1888,316300,A,6.0
1889,316401,A,15.0
1890,316500,A,21.0
1891,316600,A,45.0
1892,316700,A,0.0
1893,316800,A,9.0
1894,316900,A,6.0
1895,317000,A,21.0
1896,317100,A,6.0
1897,317201,A,15.0
1898,317301,A,12.0
1899,317400,A,27.0
1900,317501,A,6.0
1901,317600,A,9.0
1902,317701,A,21.0
1903,317800,A,24.0
1904,317900,A,18.0
1905,318000,A,12.0
1906,318100,A,21.0
1907,318200,A,15.0
1908,318300,A,18.0
1909,318401,A,30.0
1910,318402,A,0.0
1911,318501,A,12.0
1912,318600,A,12.0
1913,318700,A,18.0
1914,318800,A,12.0
1915,318901,A,12.0
1916,319000,A,15.0
1917,319101,A,0.0
1918,319200,A,18.0
1919,319300,A,36.0
1920,319400,A,12.0
1921,319500,A,12.0
1922,319600,A,18.0
1923,319700,A,36.0
1924,319800,A,24.0
1925,319900,A,18.0
1926,320000,A,3.0
1927,320100,A,18.0
1928,320200,A,36.0
1929,320300,A,33.0
1930,320400,A,0.0
1931,320501,A,18.0
1932,320600,A,24.0
1933,320700,A,30.0
1934,320800,A,24.0
1935,320900,A,9.0
1936,321000,A,39.0
1937,321101,A,27.0
1938,321102,A,21.0
1939,321200,A,12.0
1940,321301,A,9.0
1941,321302,A,18.0
1942,321400,A,15.0
1943,321500,A,24.0
1944,321600,A,12.0
1945,321701,A,6.0
1946,321800,A,27.0
1947,321901,A,18.0
1948,322000,A,15.0
1949,322100,A,15.0
1950,322200,A,18.0
1951,322300,A,6.0
1952,322400,A,12.0
1953,322500,A,6.0
1954,322600,A,27.0
1955,322700,A,30.0
1956,322800,A,12.0
1957,322900,A,24.0
1958,323000,A,27.0
1959,323100,A,15.0
1960,323200,A,12.0
1961,323300,A,36.0
1962,323400,A,21.0
1963,323500,A,0.0
1964,323600,A,18.0
1965,323700,A,12.0
1966,323800,A,6.0
1967,323900,A,15.0
1968,324001,A,12.0
1969,324100,A,9.0
1970,324200,A,
1971,324300,A,18.0
1972,324400,A,36.0
1973,324501,A,27.0
1974,324502,A,12.0
1975,324600,A,9.0
1976,324700,A,6.0
1977,324800,A,21.0
1978,324900,A,3.0
1979,325000,A,12.0
1980,325100,A,18.0
1981,325200,A,9.0
1982,325301,A,3.0
1983,325302,A,18.0
1984,325400,A,21.0
1985,325500,A,
1986,325601,A,21.0
1987,325700,A,9.0
1988,325800,A,21.0
1989,325900,A,9.0
1990,326000,A,9.0
1991,326100,A,21.0
1992,326200,A,
1993,326301,A,24.0
1994,326400,A,
1995,326500,A,3.0
1996,326600,A,3.0
1997,326701,A,24.0
1998,326800,A,12.0
1999,326900,A,18.0
2000,327000,A,12.0
2001,327100,A,3.0
2002,327200,A,27.0
2003,327301,A,12.0
2004,327400,A,24.0
2005,327500,A,15.0
2006,327600,A,21.0
2007,327700,A,18.0
2008,327800,A,6.0
2009,327901,A,12.0
2010,327902,A,27.0
2011,328001,A,18.0
2012,328100,A,0.0
2013,328200,A,12.0
2014,328300,A,18.0
2015,328400,A,18.0
2016,328500,A,18.0
2017,328600,A,18.0
2018,328700,A,9.0
2019,328800,A,3.0
2020,328900,A,27.0
2021,329001,A,12.0
2022,329002,A,9.0
2023,329100,A,15.0
2024,329200,A,9.0
2025,329300,A,15.0
2026,329400,A,9.0
2027,329500,A,6.0
2028,329600,A,24.0
2029,329700,A,12.0
2030,329800,A,18.0
2031,329900,A,15.0
2032,330000,A,21.0
2033,330100,A,15.0
2034,330200,A,18.0
2035,330300,A,15.0
2036,330400,A,18.0
2037,330500,A,15.0
2038,330600,A,9.0
2039,330700,A,
2040,330800,A,12.0
2041,330900,A,3.0
2042,331000,A,6.0
2043,331100,A,15.0
2044,331200,A,12.0
2045,331300,A,21.0
2046,331400,A,12.0
2047,331500,A,6.0
2048,331600,A,3.0
2049,331700,A,18.0
2050,331801,A,9.0
2051,331900,A,27.0
2052,332000,A,21.0
2053,332100,A,6.0
2054,332200,A,9.0
2055,332301,A,
2056,332400,A,3.0
2057,332501,A,24.0
2058,332601,A,
2059,332700,A,21.0
2060,332801,A,15.0
2061,332901,A,18.0
2062,333000,A,
2063,333100,A,90.0
2064,333201,A,84.0
2065,333300,A,60.0
2066,333400,A,
2067,333500,A,21.0
2068,333600,A,45.0
2069,333700,A,156.0
2070,333800,A,279.0
2071,333901,A,111.0
2072,334001,A,138.0
2073,334100,A,105.0
2074,334200,A,405.0
2075,334300,A,183.0
2076,334400,A,108.0
2077,334501,A,252.0
2078,334601,A,30.0
2079,334700,A,3.0
2080,334801,A,
2081,334901,A,45.0
2082,335001,A,153.0
2083,335101,A,42.0
2084,335201,A,30.0
2085,335202,A,18.0
2086,335301,A,27.0
2087,335302,A,30.0
2088,335400,A,432.0
2089,335501,A,57.0
2090,335502,A,54.0
2091,335600,A,141.0
2092,335701,A,27.0
2093,335702,A,33.0
2094,335800,A,162.0
2095,335901,A,72.0
2096,336001,A,90.0
2097,336002,A,15.0
2098,336101,A,27.0
2099,336102,A,45.0
2100,336200,A,69.0
2101,336301,A,54.0
2102,336400,A,93.0
2103,336500,A,
2104,336600,A,54.0
2105,336701,A,537.0
2106,336800,A,813.0
2107,336901,A,246.0
2108,337000,A,531.0
2109,337100,A,579.0
2110,337200,A,525.0
2111,337301,A,330.0
2112,337400,A,69.0
2113,337500,A,90.0
2114,337600,A,105.0
2115,337700,A,66.0
2116,337800,A,60.0
2117,337900,A,54.0
2118,338000,A,6.0
2119,338100,A,18.0
2120,338200,A,75.0
2121,338300,A,63.0
2122,338401,A,84.0
2123,338501,A,93.0
2124,338600,A,45.0
2125,338700,A,303.0
2126,338800,A,183.0
2127,338901,A,120.0
2128,339002,A,276.0
2129,339100,A,372.0
2130,339200,A,69.0
2131,339300,A,60.0
2132,339400,A,102.0
2133,339500,A,120.0
2134,339600,A,72.0
2135,339700,A,21.0
2136,339800,A,18.0
2137,339900,A,114.0
2138,340000,A,36.0
2139,340100,A,21.0
2140,340200,A,24.0
2141,340300,A,27.0
2142,340400,A,24.0
2143,340500,A,15.0
2144,340601,A,39.0
2145,340700,A,33.0
2146,340801,A,30.0
2147,340900,A,
2148,341000,A,36.0
2149,341101,A,6.0
2150,341201,A,3.0
2151,341300,A,27.0
2152,341400,A,21.0
2153,341501,A,138.0
2154,341600,A,
2155,341700,A,
2156,341801,A,144.0
2157,341900,A,363.0
2158,342000,A,69.0
2159,342100,A,282.0
2160,342200,A,243.0
2161,342300,A,102.0
2162,342400,A,276.0
2163,342500,A,30.0
2164,342600,A,450.0
2165,342700,A,66.0
2166,342800,A,72.0
2167,342900,A,
2168,343000,A,117.0
2169,343100,A,165.0
2170,343200,A,
2171,343300,A,258.0
2172,343400,A,588.0
2173,343501,A,231.0
2174,343600,A,210.0
2175,343700,A,216.0
2176,343801,A,33.0
2177,343900,A,57.0
2178,344000,A,45.0
2179,344100,A,15.0
2180,344200,A,27.0
2181,344300,A,15.0
2182,344400,A,3.0
2183,344500,A,42.0
2184,344600,A,
2185,344700,A,42.0
2186,344800,A,408.0
2187,344900,A,138.0
2188,345000,A,171.0
2189,345100,A,285.0
2190,345200,A,132.0
2191,345300,A,180.0
2192,345400,A,39.0
2193,345500,A,114.0
2194,345600,A,78.0
2195,345700,A,387.0
2196,345800,A,360.0
2197,345900,A,33.0
2198,346000,A,18.0
2199,346100,A,
2200,346201,A,51.0
2201,346300,A,
2202,346400,A,69.0
2203,346500,A,
2204,346600,A,54.0
2205,346701,A,63.0
2206,346702,A,27.0
2207,346800,A,45.0
2208,346901,A,42.0
2209,347000,A,30.0
2210,347101,A,54.0
2211,347201,A,99.0
2212,347300,A,15.0
2213,347401,A,15.0
2214,347501,A,36.0
2215,347600,A,
2216,347700,A,18.0
2217,347801,A,27.0
2218,347901,A,51.0
2219,348000,A,6.0
2220,348100,A,9.0
2221,348200,A,6.0
2222,348300,A,36.0
2223,348400,A,42.0
2224,348500,A,18.0
2225,348600,A,24.0
2226,348700,A,30.0
2227,348801,A,24.0
2228,348901,A,30.0
2229,349000,A,204.0
2230,349100,A,84.0
2231,349200,A,36.0
2232,349300,A,240.0
2233,349401,A,111.0
2234,349500,A,
2235,349601,A,60.0
2236,349700,A,24.0
2237,349801,A,30.0
2238,349900,A,24.0
2239,350000,A,27.0
2240,350100,A,21.0
2241,350201,A,24.0
2242,350300,A,30.0
2243,350401,A,6.0
2244,350500,A,12.0
2245,350600,A,15.0
2246,350700,A,15.0
2247,350801,A,
2248,350900,A,9.0
2249,351000,A,15.0
2250,351100,A,24.0
2251,351200,A,21.0
2252,351300,A,15.0
2253,351400,A,12.0
2254,351500,A,21.0
2255,351600,A,18.0
2256,351700,A,6.0
2257,351801,A,12.0
2258,351901,A,6.0
2259,352000,A,12.0
2260,352100,A,6.0
2261,352200,A,27.0
2262,352300,A,9.0
2263,352400,A,9.0
2264,352500,A,15.0
2265,352600,A,15.0
2266,352701,A,18.0
2267,352800,A,12.0
2268,352900,A,9.0
2269,353000,A,6.0
2270,353100,A,9.0
2271,353200,A,9.0
2272,353300,A,12.0
2273,353400,A,9.0
2274,353500,A,3.0
2275,353600,A,9.0
2276,353701,A,
2277,353800,A,9.0
2278,353900,A,33.0
2279,354000,A,3.0
2280,354100,A,12.0
2281,354200,A,6.0
2282,354300,A,
2283,354400,A,6.0
2284,354500,A,9.0
2285,354600,A,12.0
2286,354701,A,6.0
2287,354800,A,15.0
2288,354901,A,9.0
2289,355000,A,9.0
2290,355100,A,12.0
2291,355200,A,18.0
2292,355300,A,6.0
2293,355400,A,9.0
2294,355500,A,6.0
2295,355600,A,9.0
2296,355700,A,15.0
2297,355800,A,600.0
2298,355900,A,249.0
2299,356000,A,387.0
2300,356100,A,480.0
2301,356200,A,288.0
2302,356300,A,228.0
2303,356400,A,96.0
2304,356500,A,78.0
2305,356600,A,75.0
2306,356700,A,33.0
2307,356800,A,144.0
2308,356900,A,
2309,357000,A,12.0
2310,357100,A,
2311,357200,A,
2312,357300,A,192.0
2313,357400,A,
2314,357501,A,84.0
2315,357601,A,63.0
2316,357700,A,450.0
2317,357800,A,
2318,357900,A,573.0
2319,358000,A,411.0
2320,358100,A,399.0
2321,358200,A,339.0
2322,358300,A,555.0
2323,358400,A,714.0
2324,358500,A,327.0
2325,358600,A,159.0
2326,358700,A,294.0
2327,358801,A,87.0
2328,358900,A,96.0
2329,359000,A,180.0
2330,359100,A,495.0
2331,359201,A,
2332,359300,A,51.0
2333,359400,A,315.0
2334,359500,A,570.0
2335,359600,A,450.0
2336,359700,A,336.0
2337,359800,A,72.0
2338,359900,A,96.0
2339,360000,A,78.0
2340,360100,A,6.0
2341,360200,A,42.0
2342,360300,A,24.0
2343,360400,A,114.0
2344,360500,A,90.0
2345,360601,A,36.0
2346,360701,A,54.0
2347,360801,A,48.0
2348,360900,A,66.0
2349,361000,A,18.0
2350,361100,A,27.0
2351,361201,A,21.0
2352,361300,A,9.0
2353,361501,A,33.0
2354,361502,A,18.0
2355,361601,A,33.0
2356,361701,A,48.0
2357,361800,A,
2358,361900,A,21.0
2359,362001,A,21.0
2360,362100,A,24.0
2361,362201,A,24.0
2362,362301,A,72.0
2363,362401,A,30.0
2364,362402,A,24.0
2365,362501,A,54.0
2366,362601,A,30.0
2367,362901,A,36.0
2368,363001,A,27.0
2369,363100,A,66.0
2370,363201,A,
2371,363301,A,123.0
2372,363400,A,
2373,363500,A,
2374,363600,A,
2375,363700,A,
2376,363800,A,
2377,363900,A,
2378,364000,A,
2379,100100,B,0.0
2380,100200,B,0.0
2381,100301,B,
2382,100400,B,3.0
2383,100500,B,6.0
2384,100600,B,0.0
2385,100700,B,3.0
2386,100800,B,3.0
2387,100900,B,3.0
2388,101000,B,3.0
2389,101101,B,3.0
2390,101200,B,6.0
2391,101300,B,3.0
2392,101400,B,3.0
2393,101500,B,0.0
2394,101600,B,0.0
2395,101700,B,0.0
2396,101801,B,3.0
2397,101900,B,0.0
2398,102000,B,0.0
2399,102100,B,3.0
2400,102201,B,0.0
2401,102300,B,0.0
2402,102401,B,0.0
2403,102501,B,0.0
2404,102600,B,0.0
2405,102700,B,3.0
2406,102801,B,0.0
2407,102900,B,0.0
2408,103000,B,0.0
2409,103101,B,0.0
2410,103200,B,3.0
2411,103301,B,3.0
2412,103401,B,3.0
2413,103501,B,3.0
2414,103600,B,0.0
2415,103700,B,0.0
2416,103800,B,0.0
2417,103900,B,3.0
2418,104000,B,0.0
2419,104101,B,3.0
2420,104200,B,0.0
2421,104301,B,0.0
2422,104400,B,0.0
2423,104501,B,0.0
2424,104600,B,0.0
2425,104700,B,0.0
2426,104800,B,3.0
2427,104900,B,0.0
2428,105001,B,
2429,105101,B,3.0
2430,105200,B,3.0
2431,105300,B,3.0
2432,105400,B,3.0
2433,105500,B,0.0
2434,105601,B,0.0
2435,105700,B,0.0
2436,105800,B,3.0
2437,105901,B,0.0
2438,106000,B,0.0
2439,106100,B,3.0
2440,106201,B,6.0
2441,106301,B,0.0
