,area,income,value
15819,243400,>100000,519.0
15820,243500,>100000,411.0
15821,243600,>100000,516.0
15822,243700,>100000,183.0
15823,243800,>100000,246.0
15824,243900,>100000,66.0
15825,244000,>100000,432.0
15826,244100,>100000,141.0
15827,244200,>100000,465.0
15828,244300,>100000,144.0
15829,244400,>100000,255.0
15830,244500,>100000,171.0
15831,244600,>100000,198.0
15832,244700,>100000,576.0
15833,244800,>100000,564.0
15834,244900,>100000,285.0
15835,245000,>100000,450.0
15836,245100,>100000,438.0
15837,245200,>100000,216.0
15838,245300,>100000,336.0
15839,245400,>100000,198.0
15840,245500,>100000,390.0
15841,245600,>100000,390.0
15842,245700,>100000,9.0
15843,245800,>100000,129.0
15844,245900,>100000,141.0
15845,246001,>100000,186.0
15846,246002,>100000,357.0
15847,246100,>100000,537.0
15848,246200,>100000,141.0
15849,246300,>100000,198.0
15850,246400,>100000,147.0
15851,246500,>100000,
15852,246600,>100000,162.0
15853,246700,>100000,540.0
15854,246800,>100000,84.0
15855,246900,>100000,279.0
15856,247000,>100000,309.0
15857,247100,>100000,123.0
15858,247200,>100000,651.0
15859,247300,>100000,225.0
15860,247400,>100000,180.0
15861,247501,>100000,240.0
15862,247600,>100000,402.0
15863,247700,>100000,378.0
15864,247800,>100000,681.0
15865,247900,>100000,372.0
15866,248000,>100000,480.0
15867,248101,>100000,1032.0
15868,248102,>100000,111.0
15869,248200,>100000,66.0
15870,248301,>100000,735.0
15871,248400,>100000,645.0
15872,248500,>100000,342.0
15873,248600,>100000,549.0
15874,248701,>100000,450.0
15875,248800,>100000,699.0
15876,248900,>100000,393.0
15877,249000,>100000,360.0
15878,249101,>100000,519.0
15879,249200,>100000,288.0
15880,249300,>100000,621.0
15881,249401,>100000,486.0
15882,249402,>100000,474.0
15883,249501,>100000,432.0
15884,249600,>100000,939.0
15885,249701,>100000,426.0
15886,249702,>100000,489.0
15887,249800,>100000,447.0
15888,249900,>100000,705.0
15889,250000,>100000,780.0
15890,250100,>100000,480.0
15891,250200,>100000,618.0
15892,250300,>100000,1131.0
15893,250401,>100000,834.0
15894,250500,>100000,513.0
15895,250600,>100000,951.0
15896,250700,>100000,294.0
15897,250800,>100000,855.0
15898,250901,>100000,528.0
15899,250902,>100000,456.0
15900,251000,>100000,150.0
15901,251100,>100000,450.0
15902,251200,>100000,567.0
15903,251300,>100000,198.0
15904,251400,>100000,525.0
15905,251500,>100000,519.0
15906,251601,>100000,111.0
15907,251602,>100000,621.0
15908,251700,>100000,462.0
15909,251800,>100000,471.0
15910,251900,>100000,678.0
15911,252001,>100000,276.0
15912,252002,>100000,180.0
15913,252100,>100000,657.0
15914,252200,>100000,432.0
15915,252300,>100000,426.0
15916,252400,>100000,309.0
15917,252501,>100000,633.0
15918,252502,>100000,312.0
15919,252600,>100000,537.0
15920,252700,>100000,378.0
15921,252800,>100000,612.0
15922,252900,>100000,270.0
15923,253000,>100000,420.0
15924,253101,>100000,369.0
15925,253102,>100000,528.0
15926,253200,>100000,291.0
15927,253300,>100000,564.0
15928,253400,>100000,309.0
15929,253501,>100000,261.0
15930,253600,>100000,444.0
15931,253700,>100000,351.0
15932,253800,>100000,762.0
15933,253900,>100000,300.0
15934,254000,>100000,816.0
15935,254100,>100000,201.0
15936,254200,>100000,255.0
15937,254300,>100000,438.0
15938,254401,>100000,261.0
15939,254500,>100000,237.0
15940,254600,>100000,414.0
15941,254700,>100000,363.0
15942,254800,>100000,651.0
15943,254900,>100000,483.0
15944,255000,>100000,9.0
15945,255100,>100000,558.0
15946,255200,>100000,618.0
15947,255300,>100000,93.0
15948,255401,>100000,150.0
15949,255501,>100000,168.0
15950,255601,>100000,84.0
15951,255700,>100000,120.0
15952,255800,>100000,123.0
15953,255900,>100000,21.0
15954,256000,>100000,108.0
15955,256100,>100000,129.0
15956,256200,>100000,264.0
15957,256301,>100000,165.0
15958,256400,>100000,102.0
15959,256500,>100000,102.0
15960,256600,>100000,138.0
15961,256700,>100000,27.0
15962,256800,>100000,249.0
15963,256900,>100000,222.0
15964,257000,>100000,144.0
15965,257100,>100000,207.0
15966,257200,>100000,105.0
15967,257300,>100000,267.0
15968,257400,>100000,120.0
15969,257500,>100000,246.0
15970,257600,>100000,
15971,257700,>100000,435.0
15972,257801,>100000,222.0
15973,257901,>100000,279.0
15974,258000,>100000,
15975,258100,>100000,
15976,258200,>100000,
15977,258300,>100000,
15978,258400,>100000,
15979,258500,>100000,
15980,258600,>100000,
15981,258700,>100000,
15982,258800,>100000,
15983,258900,>100000,3.0
15984,259000,>100000,
15985,259100,>100000,
15986,259200,>100000,
15987,259300,>100000,
15988,259400,>100000,
15989,259500,>100000,
15990,259600,>100000,
15991,259700,>100000,
15992,259800,>100000,
15993,259900,>100000,
15994,300200,>100000,
15995,300301,>100000,120.0
15996,300401,>100000,
15997,300500,>100000,45.0
15998,300601,>100000,93.0
15999,300700,>100000,75.0
16000,300801,>100000,117.0
16001,300900,>100000,129.0
16002,301000,>100000,123.0
16003,301101,>100000,90.0
16004,301200,>100000,84.0
16005,301301,>100000,150.0
16006,301401,>100000,
16007,301500,>100000,87.0
16008,301601,>100000,276.0
16009,301602,>100000,135.0
16010,301703,>100000,186.0
16011,301704,>100000,189.0
16012,301800,>100000,78.0
16013,301900,>100000,
16014,302000,>100000,0.0
16015,302101,>100000,114.0
16016,302201,>100000,75.0
16017,302300,>100000,183.0
16018,302400,>100000,201.0
16019,302500,>100000,114.0
16020,302600,>100000,171.0
16021,302701,>100000,60.0
16022,302800,>100000,63.0
16023,302900,>100000,135.0
16024,303001,>100000,123.0
16025,303100,>100000,192.0
16026,303200,>100000,264.0
16027,303300,>100000,192.0
16028,303400,>100000,210.0
16029,303500,>100000,54.0
16030,303600,>100000,201.0
16031,303701,>100000,9.0
16032,303800,>100000,114.0
16033,303901,>100000,9.0
16034,304000,>100000,0.0
16035,304100,>100000,105.0
16036,304200,>100000,192.0
16037,304300,>100000,288.0
16038,304400,>100000,123.0
16039,304500,>100000,177.0
16040,304600,>100000,339.0
16041,304700,>100000,30.0
16042,304800,>100000,231.0
16043,304900,>100000,54.0
16044,305000,>100000,111.0
16045,305100,>100000,174.0
16046,305200,>100000,60.0
16047,305300,>100000,294.0
16048,305400,>100000,126.0
16049,305500,>100000,129.0
16050,305600,>100000,165.0
16051,305700,>100000,3.0
16052,305800,>100000,144.0
16053,305900,>100000,291.0
16054,306000,>100000,246.0
16055,306100,>100000,144.0
16056,306200,>100000,141.0
16057,306301,>100000,111.0
16058,306401,>100000,0.0
16059,306501,>100000,141.0
16060,306600,>100000,249.0
16061,306701,>100000,141.0
16062,306801,>100000,123.0
16063,306900,>100000,132.0
16064,307000,>100000,135.0
16065,307100,>100000,171.0
16066,307200,>100000,183.0
16067,307301,>100000,261.0
16068,307400,>100000,78.0
16069,307501,>100000,333.0
16070,307601,>100000,192.0
16071,307700,>100000,51.0
16072,307801,>100000,129.0
16073,307802,>100000,90.0
16074,307900,>100000,36.0
16075,308000,>100000,93.0
16076,308100,>100000,129.0
16077,308200,>100000,93.0
16078,308300,>100000,270.0
16079,308400,>100000,102.0
16080,308500,>100000,75.0
16081,308600,>100000,183.0
16082,308700,>100000,
16083,308800,>100000,126.0
16084,308900,>100000,87.0
16085,309000,>100000,39.0
16086,309101,>100000,
16087,309201,>100000,93.0
16088,309300,>100000,120.0
16089,309400,>100000,141.0
16090,309500,>100000,36.0
16091,309600,>100000,39.0
16092,309700,>100000,39.0
16093,309800,>100000,54.0
16094,309900,>100000,57.0
16095,310000,>100000,45.0
16096,310101,>100000,54.0
16097,310102,>100000,
16098,310200,>100000,33.0
16099,310300,>100000,54.0
16100,310400,>100000,54.0
16101,310500,>100000,93.0
16102,310600,>100000,114.0
16103,310700,>100000,171.0
16104,310801,>100000,57.0
16105,310901,>100000,66.0
16106,311000,>100000,36.0
16107,311101,>100000,30.0
16108,311200,>100000,9.0
16109,311300,>100000,39.0
16110,311401,>100000,114.0
16111,311501,>100000,189.0
16112,311600,>100000,
16113,311701,>100000,99.0
16114,311800,>100000,18.0
16115,311900,>100000,33.0
16116,312001,>100000,39.0
16117,312100,>100000,27.0
16118,312200,>100000,165.0
16119,312300,>100000,69.0
16120,312400,>100000,84.0
16121,312500,>100000,72.0
16122,312600,>100000,81.0
16123,312700,>100000,99.0
16124,312801,>100000,159.0
16125,312901,>100000,153.0
16126,313000,>100000,48.0
16127,313100,>100000,108.0
16128,313200,>100000,120.0
16129,313300,>100000,285.0
16130,313400,>100000,303.0
16131,313500,>100000,210.0
16132,313600,>100000,192.0
16133,313700,>100000,243.0
16134,313801,>100000,174.0
16135,313900,>100000,267.0
16136,314000,>100000,240.0
16137,314100,>100000,87.0
16138,314200,>100000,66.0
16139,314301,>100000,102.0
16140,314400,>100000,0.0
16141,314501,>100000,171.0
16142,314600,>100000,117.0
16143,314701,>100000,63.0
16144,314702,>100000,66.0
16145,314703,>100000,90.0
16146,314801,>100000,315.0
16147,314802,>100000,276.0
16148,314900,>100000,228.0
16149,315001,>100000,42.0
16150,315100,>100000,144.0
16151,315200,>100000,87.0
16152,315301,>100000,255.0
16153,315400,>100000,489.0
16154,315500,>100000,222.0
16155,315601,>100000,48.0
16156,315700,>100000,69.0
16157,315800,>100000,120.0
16158,315901,>100000,381.0
16159,316000,>100000,39.0
16160,316100,>100000,72.0
16161,316200,>100000,105.0
16162,316300,>100000,3.0
16163,316401,>100000,12.0
16164,316500,>100000,45.0
16165,316600,>100000,228.0
16166,316700,>100000,12.0
16167,316800,>100000,165.0
16168,316900,>100000,147.0
16169,317000,>100000,204.0
16170,317100,>100000,63.0
16171,317201,>100000,72.0
16172,317301,>100000,183.0
16173,317400,>100000,519.0
16174,317501,>100000,123.0
16175,317600,>100000,264.0
16176,317701,>100000,177.0
16177,317800,>100000,300.0
16178,317900,>100000,345.0
16179,318000,>100000,189.0
16180,318100,>100000,117.0
16181,318200,>100000,24.0
16182,318300,>100000,315.0
16183,318401,>100000,81.0
16184,318402,>100000,48.0
16185,318501,>100000,192.0
16186,318600,>100000,246.0
16187,318700,>100000,165.0
16188,318800,>100000,96.0
16189,318901,>100000,219.0
16190,319000,>100000,111.0
16191,319101,>100000,9.0
16192,319200,>100000,315.0
16193,319300,>100000,117.0
16194,319400,>100000,54.0
16195,319500,>100000,270.0
16196,319600,>100000,192.0
16197,319700,>100000,246.0
16198,319800,>100000,126.0
16199,319900,>100000,267.0
16200,320000,>100000,6.0
16201,320100,>100000,273.0
16202,320200,>100000,345.0
16203,320300,>100000,87.0
16204,320400,>100000,6.0
16205,320501,>100000,153.0
16206,320600,>100000,456.0
16207,320700,>100000,207.0
16208,320800,>100000,273.0
16209,320900,>100000,300.0
16210,321000,>100000,189.0
16211,321101,>100000,78.0
16212,321102,>100000,72.0
16213,321200,>100000,69.0
16214,321301,>100000,381.0
16215,321302,>100000,348.0
16216,321400,>100000,645.0
16217,321500,>100000,444.0
16218,321600,>100000,411.0
16219,321701,>100000,237.0
16220,321800,>100000,78.0
16221,321901,>100000,120.0
16222,322000,>100000,18.0
16223,322100,>100000,387.0
16224,322200,>100000,600.0
16225,322300,>100000,12.0
16226,322400,>100000,507.0
16227,322500,>100000,96.0
16228,322600,>100000,564.0
16229,322700,>100000,75.0
16230,322800,>100000,114.0
16231,322900,>100000,204.0
16232,323000,>100000,567.0
16233,323100,>100000,366.0
16234,323200,>100000,204.0
16235,323300,>100000,81.0
16236,323400,>100000,165.0
16237,323500,>100000,6.0
16238,323600,>100000,108.0
16239,323700,>100000,228.0
16240,323800,>100000,264.0
16241,323900,>100000,321.0
16242,324001,>100000,192.0
16243,324100,>100000,84.0
16244,324200,>100000,0.0
16245,324300,>100000,294.0
16246,324400,>100000,120.0
16247,324501,>100000,480.0
16248,324502,>100000,123.0
16249,324600,>100000,195.0
16250,324700,>100000,69.0
16251,324800,>100000,333.0
16252,324900,>100000,3.0
16253,325000,>100000,243.0
16254,325100,>100000,273.0
16255,325200,>100000,87.0
16256,325301,>100000,111.0
16257,325302,>100000,177.0
16258,325400,>100000,465.0
16259,325500,>100000,3.0
16260,325601,>100000,225.0
16261,325700,>100000,231.0
16262,325800,>100000,321.0
16263,325900,>100000,201.0
16264,326000,>100000,225.0
16265,326100,>100000,99.0
16266,326200,>100000,3.0
16267,326301,>100000,213.0
16268,326400,>100000,0.0
16269,326500,>100000,111.0
16270,326600,>100000,21.0
16271,326701,>100000,168.0
16272,326800,>100000,102.0
16273,326900,>100000,225.0
16274,327000,>100000,315.0
16275,327100,>100000,93.0
16276,327200,>100000,234.0
16277,327301,>100000,345.0
16278,327400,>100000,147.0
16279,327500,>100000,99.0
16280,327600,>100000,258.0
16281,327700,>100000,240.0
16282,327800,>100000,45.0
16283,327901,>100000,84.0
16284,327902,>100000,90.0
16285,328001,>100000,297.0
16286,328100,>100000,24.0
16287,328200,>100000,174.0
16288,328300,>100000,129.0
16289,328400,>100000,63.0
16290,328500,>100000,96.0
16291,328600,>100000,60.0
16292,328700,>100000,81.0
16293,328800,>100000,6.0
16294,328900,>100000,114.0
16295,329001,>100000,240.0
16296,329002,>100000,255.0
16297,329100,>100000,438.0
16298,329200,>100000,315.0
16299,329300,>100000,54.0
16300,329400,>100000,84.0
16301,329500,>100000,249.0
16302,329600,>100000,54.0
16303,329700,>100000,201.0
16304,329800,>100000,48.0
16305,329900,>100000,108.0
16306,330000,>100000,573.0
16307,330100,>100000,105.0
16308,330200,>100000,183.0
16309,330300,>100000,678.0
16310,330400,>100000,69.0
16311,330500,>100000,132.0
16312,330600,>100000,351.0
16313,330700,>100000,3.0
16314,330800,>100000,324.0
16315,330900,>100000,162.0
16316,331000,>100000,51.0
16317,331100,>100000,102.0
16318,331200,>100000,525.0
16319,331300,>100000,705.0
16320,331400,>100000,282.0
16321,331500,>100000,21.0
16322,331600,>100000,15.0
16323,331700,>100000,258.0
16324,331801,>100000,63.0
16325,331900,>100000,246.0
16326,332000,>100000,774.0
16327,332100,>100000,387.0
16328,332200,>100000,162.0
16329,332301,>100000,
16330,332400,>100000,429.0
16331,332501,>100000,432.0
16332,332601,>100000,0.0
16333,332700,>100000,666.0
16334,332801,>100000,36.0
16335,332901,>100000,210.0
16336,333000,>100000,
16337,333100,>100000,132.0
16338,333201,>100000,51.0
16339,333300,>100000,66.0
16340,333400,>100000,
16341,333500,>100000,42.0
16342,333600,>100000,15.0
16343,333700,>100000,87.0
16344,333800,>100000,81.0
16345,333901,>100000,81.0
16346,334001,>100000,336.0
16347,334100,>100000,180.0
16348,334200,>100000,114.0
16349,334300,>100000,90.0
16350,334400,>100000,249.0
16351,334501,>100000,504.0
16352,334601,>100000,498.0
16353,334700,>100000,21.0
16354,334801,>100000,3.0
16355,334901,>100000,402.0
16356,335001,>100000,240.0
16357,335101,>100000,375.0
16358,335201,>100000,264.0
16359,335202,>100000,303.0
16360,335301,>100000,225.0
16361,335302,>100000,327.0
16362,335400,>100000,198.0
16363,335501,>100000,540.0
16364,335502,>100000,567.0
16365,335600,>100000,300.0
16366,335701,>100000,453.0
16367,335702,>100000,540.0
16368,335800,>100000,114.0
16369,335901,>100000,300.0
16370,336001,>100000,360.0
16371,336002,>100000,273.0
16372,336101,>100000,552.0
16373,336102,>100000,321.0
16374,336200,>100000,168.0
16375,336301,>100000,261.0
16376,336400,>100000,75.0
16377,336500,>100000,
16378,336600,>100000,12.0
16379,336701,>100000,132.0
16380,336800,>100000,198.0
16381,336901,>100000,168.0
16382,337000,>100000,96.0
16383,337100,>100000,288.0
16384,337200,>100000,138.0
16385,337301,>100000,135.0
16386,337400,>100000,210.0
16387,337500,>100000,111.0
16388,337600,>100000,72.0
16389,337700,>100000,126.0
16390,337800,>100000,138.0
16391,337900,>100000,96.0
16392,338000,>100000,15.0
16393,338100,>100000,51.0
16394,338200,>100000,99.0
16395,338300,>100000,51.0
16396,338401,>100000,102.0
16397,338501,>100000,72.0
16398,338600,>100000,9.0
16399,338700,>100000,123.0
16400,338800,>100000,87.0
16401,338901,>100000,165.0
16402,339002,>100000,144.0
16403,339100,>100000,111.0
16404,339200,>100000,108.0
16405,339300,>100000,111.0
16406,339400,>100000,225.0
16407,339500,>100000,135.0
16408,339600,>100000,129.0
16409,339700,>100000,219.0
16410,339800,>100000,60.0
16411,339900,>100000,117.0
16412,340000,>100000,249.0
16413,340100,>100000,99.0
16414,340200,>100000,48.0
16415,340300,>100000,69.0
16416,340400,>100000,228.0
16417,340500,>100000,96.0
16418,340601,>100000,138.0
16419,340700,>100000,192.0
16420,340801,>100000,99.0
16421,340900,>100000,
16422,341000,>100000,105.0
16423,341101,>100000,15.0
16424,341201,>100000,21.0
16425,341300,>100000,105.0
16426,341400,>100000,57.0
16427,341501,>100000,72.0
16428,341600,>100000,
16429,341700,>100000,
16430,341801,>100000,123.0
16431,341900,>100000,114.0
16432,342000,>100000,36.0
16433,342100,>100000,45.0
16434,342200,>100000,51.0
16435,342300,>100000,39.0
16436,342400,>100000,90.0
16437,342500,>100000,33.0
16438,342600,>100000,72.0
16439,342700,>100000,36.0
16440,342800,>100000,57.0
16441,342900,>100000,
16442,343000,>100000,63.0
16443,343100,>100000,63.0
16444,343200,>100000,
16445,343300,>100000,60.0
16446,343400,>100000,111.0
16447,343501,>100000,159.0
16448,343600,>100000,102.0
16449,343700,>100000,144.0
16450,343801,>100000,78.0
16451,343900,>100000,102.0
16452,344000,>100000,117.0
16453,344100,>100000,51.0
16454,344200,>100000,57.0
16455,344300,>100000,69.0
16456,344400,>100000,6.0
16457,344500,>100000,123.0
16458,344600,>100000,
16459,344700,>100000,66.0
16460,344800,>100000,381.0
16461,344900,>100000,279.0
16462,345000,>100000,267.0
16463,345100,>100000,81.0
16464,345200,>100000,81.0
16465,345300,>100000,225.0
16466,345400,>100000,96.0
16467,345500,>100000,177.0
16468,345600,>100000,192.0
16469,345700,>100000,81.0
16470,345800,>100000,81.0
16471,345900,>100000,36.0
16472,346000,>100000,45.0
16473,346100,>100000,
16474,346201,>100000,93.0
16475,346300,>100000,
16476,346400,>100000,108.0
16477,346500,>100000,
16478,346600,>100000,306.0
16479,346701,>100000,372.0
16480,346702,>100000,159.0
16481,346800,>100000,246.0
16482,346901,>100000,273.0
16483,347000,>100000,138.0
16484,347101,>100000,171.0
16485,347201,>100000,144.0
16486,347300,>100000,57.0
16487,347401,>100000,225.0
16488,347501,>100000,327.0
16489,347600,>100000,
16490,347700,>100000,54.0
16491,347801,>100000,258.0
16492,347901,>100000,417.0
16493,348000,>100000,138.0
16494,348100,>100000,30.0
16495,348200,>100000,102.0
16496,348300,>100000,156.0
16497,348400,>100000,264.0
16498,348500,>100000,84.0
16499,348600,>100000,204.0
16500,348700,>100000,393.0
16501,348801,>100000,336.0
16502,348901,>100000,654.0
16503,349000,>100000,45.0
16504,349100,>100000,168.0
16505,349200,>100000,90.0
16506,349300,>100000,225.0
16507,349401,>100000,252.0
16508,349500,>100000,
16509,349601,>100000,249.0
16510,349700,>100000,123.0
16511,349801,>100000,288.0
16512,349900,>100000,138.0
16513,350000,>100000,171.0
16514,350100,>100000,108.0
16515,350201,>100000,180.0
16516,350300,>100000,327.0
16517,350401,>100000,102.0
