,area,employment_status,value
5056,127801,self-employed,84.0
5057,127900,self-employed,105.0
5058,128000,self-employed,156.0
5059,128101,self-employed,165.0
5060,128200,self-employed,279.0
5061,128301,self-employed,120.0
5062,128401,self-employed,177.0
5063,128501,self-employed,186.0
5064,128601,self-employed,183.0
5065,128700,self-employed,
5066,128800,self-employed,366.0
5067,128901,self-employed,114.0
5068,128902,self-employed,102.0
5069,129000,self-employed,99.0
5070,129101,self-employed,189.0
5071,129201,self-employed,201.0
5072,129300,self-employed,180.0
5073,129400,self-employed,237.0
5074,129501,self-employed,141.0
5075,129600,self-employed,168.0
5076,129700,self-employed,315.0
5077,129800,self-employed,258.0
5078,129901,self-employed,231.0
5079,129902,self-employed,240.0
5080,130000,self-employed,234.0
5081,130100,self-employed,174.0
5082,130200,self-employed,255.0
5083,130300,self-employed,297.0
5084,130400,self-employed,237.0
5085,130500,self-employed,78.0
5086,130601,self-employed,189.0
5087,130700,self-employed,396.0
5088,130801,self-employed,114.0
5089,130901,self-employed,153.0
5090,130902,self-employed,168.0
5091,131000,self-employed,105.0
5092,131100,self-employed,240.0
5093,131200,self-employed,360.0
5094,131300,self-employed,126.0
5095,131400,self-employed,168.0
5096,131500,self-employed,165.0
5097,131600,self-employed,303.0
5098,131700,self-employed,171.0
5099,131801,self-employed,354.0
5100,131802,self-employed,57.0
5101,131900,self-employed,183.0
5102,132001,self-employed,159.0
5103,132002,self-employed,150.0
5104,132100,self-employed,282.0
5105,132200,self-employed,276.0
5106,132300,self-employed,144.0
5107,132400,self-employed,147.0
5108,132501,self-employed,192.0
5109,132600,self-employed,156.0
5110,132700,self-employed,87.0
5111,132800,self-employed,345.0
5112,132900,self-employed,171.0
5113,133000,self-employed,312.0
5114,133100,self-employed,153.0
5115,133200,self-employed,93.0
5116,133301,self-employed,99.0
5117,133400,self-employed,45.0
5118,133500,self-employed,189.0
5119,133600,self-employed,282.0
5120,133700,self-employed,138.0
5121,133800,self-employed,36.0
5122,133900,self-employed,18.0
5123,134000,self-employed,189.0
5124,134100,self-employed,105.0
5125,134200,self-employed,291.0
5126,134301,self-employed,102.0
5127,134302,self-employed,75.0
5128,134400,self-employed,267.0
5129,134500,self-employed,150.0
5130,134600,self-employed,246.0
5131,134700,self-employed,261.0
5132,134800,self-employed,9.0
5133,134900,self-employed,135.0
5134,135000,self-employed,219.0
5135,135100,self-employed,48.0
5136,135200,self-employed,165.0
5137,135300,self-employed,81.0
5138,135401,self-employed,264.0
5139,135500,self-employed,150.0
5140,135600,self-employed,102.0
5141,135700,self-employed,66.0
5142,135800,self-employed,96.0
5143,135900,self-employed,39.0
5144,136001,self-employed,258.0
5145,136002,self-employed,75.0
5146,136100,self-employed,99.0
5147,136200,self-employed,135.0
5148,136300,self-employed,267.0
5149,136400,self-employed,333.0
5150,136501,self-employed,138.0
5151,136502,self-employed,108.0
5152,136601,self-employed,195.0
5153,136700,self-employed,447.0
5154,136801,self-employed,141.0
5155,136900,self-employed,162.0
5156,137000,self-employed,123.0
5157,137100,self-employed,93.0
5158,137201,self-employed,123.0
5159,137202,self-employed,165.0
5160,137300,self-employed,105.0
5161,137400,self-employed,303.0
5162,137500,self-employed,246.0
5163,137600,self-employed,162.0
5164,137701,self-employed,99.0
5165,137800,self-employed,249.0
5166,137901,self-employed,75.0
5167,138000,self-employed,168.0
5168,138100,self-employed,231.0
5169,138200,self-employed,189.0
5170,138301,self-employed,114.0
5171,138302,self-employed,111.0
5172,138400,self-employed,252.0
5173,138501,self-employed,120.0
5174,138502,self-employed,108.0
5175,138600,self-employed,138.0
5176,138700,self-employed,216.0
5177,138800,self-employed,3.0
5178,138901,self-employed,195.0
5179,139000,self-employed,234.0
5180,139100,self-employed,69.0
5181,139201,self-employed,288.0
5182,139300,self-employed,225.0
5183,139400,self-employed,264.0
5184,139501,self-employed,126.0
5185,139601,self-employed,156.0
5186,139700,self-employed,219.0
5187,139801,self-employed,120.0
5188,139802,self-employed,129.0
5189,139900,self-employed,273.0
5190,140000,self-employed,294.0
5191,140100,self-employed,213.0
5192,140200,self-employed,228.0
5193,140300,self-employed,213.0
5194,140400,self-employed,144.0
5195,140500,self-employed,270.0
5196,140601,self-employed,108.0
5197,140700,self-employed,84.0
5198,140800,self-employed,285.0
5199,140901,self-employed,123.0
5200,140902,self-employed,105.0
5201,141000,self-employed,270.0
5202,141101,self-employed,225.0
5203,141102,self-employed,147.0
5204,141201,self-employed,108.0
5205,141300,self-employed,174.0
5206,141400,self-employed,
5207,141500,self-employed,207.0
5208,141600,self-employed,249.0
5209,141700,self-employed,180.0
5210,141801,self-employed,213.0
5211,141802,self-employed,168.0
5212,141900,self-employed,174.0
5213,142001,self-employed,126.0
5214,142002,self-employed,63.0
5215,142101,self-employed,186.0
5216,142201,self-employed,132.0
5217,142202,self-employed,147.0
5218,142301,self-employed,123.0
5219,142400,self-employed,237.0
5220,142501,self-employed,141.0
5221,142600,self-employed,168.0
5222,142700,self-employed,342.0
5223,142801,self-employed,135.0
5224,142802,self-employed,144.0
5225,142901,self-employed,117.0
5226,143000,self-employed,378.0
5227,143100,self-employed,297.0
5228,143200,self-employed,165.0
5229,143301,self-employed,198.0
5230,143400,self-employed,129.0
5231,143500,self-employed,318.0
5232,143600,self-employed,186.0
5233,143700,self-employed,219.0
5234,143800,self-employed,210.0
5235,143900,self-employed,165.0
5236,144001,self-employed,267.0
5237,144101,self-employed,222.0
5238,144201,self-employed,6.0
5239,144300,self-employed,180.0
5240,144400,self-employed,177.0
5241,144500,self-employed,171.0
5242,144600,self-employed,219.0
5243,144700,self-employed,204.0
5244,144800,self-employed,165.0
5245,144900,self-employed,159.0
5246,145000,self-employed,171.0
5247,145101,self-employed,225.0
5248,145102,self-employed,132.0
5249,145200,self-employed,87.0
5250,145300,self-employed,126.0
5251,145400,self-employed,9.0
5252,145500,self-employed,57.0
5253,145600,self-employed,162.0
5254,145700,self-employed,126.0
5255,145800,self-employed,195.0
5256,145900,self-employed,39.0
5257,146000,self-employed,81.0
5258,146100,self-employed,171.0
5259,146201,self-employed,111.0
5260,146301,self-employed,57.0
5261,146302,self-employed,54.0
5262,146400,self-employed,270.0
5263,146501,self-employed,120.0
5264,146600,self-employed,150.0
5265,146700,self-employed,15.0
5266,146800,self-employed,153.0
5267,146900,self-employed,177.0
5268,147001,self-employed,63.0
5269,147002,self-employed,45.0
5270,147100,self-employed,135.0
5271,147201,self-employed,126.0
5272,147202,self-employed,99.0
5273,147300,self-employed,
5274,147400,self-employed,3.0
5275,147500,self-employed,105.0
5276,147600,self-employed,318.0
5277,147700,self-employed,
5278,147800,self-employed,171.0
5279,147900,self-employed,24.0
5280,148000,self-employed,141.0
5281,148101,self-employed,180.0
5282,148102,self-employed,141.0
5283,148200,self-employed,69.0
5284,148300,self-employed,111.0
5285,148401,self-employed,147.0
5286,148501,self-employed,30.0
5287,148600,self-employed,87.0
5288,148700,self-employed,258.0
5289,148800,self-employed,141.0
5290,148901,self-employed,51.0
5291,149001,self-employed,114.0
5292,149100,self-employed,111.0
5293,149200,self-employed,162.0
5294,149300,self-employed,117.0
5295,149400,self-employed,81.0
5296,149500,self-employed,63.0
5297,149600,self-employed,
5298,149701,self-employed,183.0
5299,149702,self-employed,90.0
5300,149800,self-employed,162.0
5301,149901,self-employed,336.0
5302,150000,self-employed,57.0
5303,150101,self-employed,30.0
5304,150200,self-employed,39.0
5305,150301,self-employed,42.0
5306,150302,self-employed,42.0
5307,150400,self-employed,258.0
5308,150500,self-employed,156.0
5309,150600,self-employed,291.0
5310,150700,self-employed,141.0
5311,150800,self-employed,45.0
5312,150900,self-employed,75.0
5313,151000,self-employed,78.0
5314,151100,self-employed,204.0
5315,151200,self-employed,69.0
5316,151301,self-employed,201.0
5317,151400,self-employed,108.0
5318,151500,self-employed,156.0
5319,151600,self-employed,45.0
5320,151700,self-employed,162.0
5321,151800,self-employed,69.0
5322,151900,self-employed,108.0
5323,152000,self-employed,195.0
5324,152101,self-employed,45.0
5325,152201,self-employed,201.0
5326,152300,self-employed,24.0
5327,152400,self-employed,204.0
5328,152500,self-employed,72.0
5329,152600,self-employed,42.0
5330,152700,self-employed,3.0
5331,152800,self-employed,117.0
5332,152900,self-employed,84.0
5333,153000,self-employed,54.0
5334,153100,self-employed,132.0
5335,153200,self-employed,30.0
5336,153301,self-employed,69.0
5337,153400,self-employed,300.0
5338,153500,self-employed,42.0
5339,153600,self-employed,60.0
5340,153700,self-employed,171.0
5341,153800,self-employed,234.0
5342,153900,self-employed,159.0
5343,154001,self-employed,114.0
5344,154101,self-employed,129.0
5345,154201,self-employed,75.0
5346,154202,self-employed,57.0
5347,154300,self-employed,198.0
5348,154400,self-employed,39.0
5349,154500,self-employed,72.0
5350,154600,self-employed,
5351,154701,self-employed,141.0
5352,154801,self-employed,90.0
5353,154802,self-employed,114.0
5354,154901,self-employed,135.0
5355,154902,self-employed,108.0
5356,155000,self-employed,225.0
5357,155100,self-employed,39.0
5358,155200,self-employed,120.0
5359,155301,self-employed,111.0
5360,155401,self-employed,102.0
5361,155500,self-employed,15.0
5362,155601,self-employed,132.0
5363,155602,self-employed,120.0
5364,155701,self-employed,27.0
5365,155702,self-employed,33.0
5366,155801,self-employed,21.0
5367,155901,self-employed,75.0
5368,156000,self-employed,6.0
5369,156101,self-employed,183.0
5370,156201,self-employed,132.0
5371,156301,self-employed,198.0
5372,156400,self-employed,252.0
5373,156500,self-employed,153.0
5374,156601,self-employed,159.0
5375,156700,self-employed,90.0
5376,156800,self-employed,24.0
5377,156901,self-employed,192.0
5378,157000,self-employed,87.0
5379,157101,self-employed,327.0
5380,157200,self-employed,39.0
5381,157301,self-employed,102.0
5382,157400,self-employed,216.0
5383,157500,self-employed,120.0
5384,157600,self-employed,21.0
5385,157701,self-employed,42.0
5386,157702,self-employed,54.0
5387,157800,self-employed,171.0
5388,157901,self-employed,105.0
5389,158001,self-employed,90.0
5390,158002,self-employed,111.0
5391,158101,self-employed,168.0
5392,158102,self-employed,213.0
5393,158200,self-employed,162.0
5394,158300,self-employed,162.0
5395,158401,self-employed,45.0
5396,158402,self-employed,60.0
5397,158501,self-employed,60.0
5398,158502,self-employed,123.0
5399,158601,self-employed,150.0
5400,158602,self-employed,114.0
5401,158603,self-employed,45.0
5402,158700,self-employed,45.0
5403,158800,self-employed,60.0
5404,158900,self-employed,120.0
5405,159000,self-employed,156.0
5406,159101,self-employed,72.0
5407,159201,self-employed,51.0
5408,159202,self-employed,66.0
5409,159301,self-employed,225.0
5410,159401,self-employed,99.0
5411,159500,self-employed,54.0
5412,159600,self-employed,111.0
5413,159700,self-employed,33.0
5414,159801,self-employed,168.0
5415,159900,self-employed,48.0
5416,160000,self-employed,66.0
5417,160100,self-employed,114.0
5418,160201,self-employed,48.0
5419,160202,self-employed,42.0
5420,160300,self-employed,123.0
5421,160401,self-employed,183.0
5422,160501,self-employed,60.0
5423,160601,self-employed,78.0
5424,160700,self-employed,111.0
5425,160800,self-employed,69.0
5426,160901,self-employed,81.0
5427,160902,self-employed,66.0
5428,161000,self-employed,96.0
5429,161100,self-employed,150.0
5430,161201,self-employed,51.0
5431,161300,self-employed,69.0
5432,161400,self-employed,285.0
5433,161500,self-employed,90.0
5434,161600,self-employed,96.0
5435,161700,self-employed,0.0
5436,161800,self-employed,198.0
5437,161900,self-employed,75.0
5438,162000,self-employed,93.0
5439,162101,self-employed,186.0
5440,162102,self-employed,126.0
5441,162200,self-employed,42.0
5442,162300,self-employed,123.0
5443,162400,self-employed,213.0
5444,162500,self-employed,162.0
5445,162601,self-employed,72.0
5446,162602,self-employed,57.0
5447,162701,self-employed,192.0
5448,162800,self-employed,75.0
5449,162901,self-employed,177.0
5450,163001,self-employed,111.0
5451,163100,self-employed,153.0
5452,163200,self-employed,105.0
5453,163301,self-employed,75.0
5454,163302,self-employed,96.0
5455,163400,self-employed,177.0
5456,163501,self-employed,60.0
5457,163502,self-employed,60.0
5458,163600,self-employed,81.0
5459,163700,self-employed,162.0
5460,163801,self-employed,63.0
5461,163803,self-employed,120.0
5462,163901,self-employed,84.0
5463,163902,self-employed,57.0
5464,164001,self-employed,102.0
5465,164100,self-employed,6.0
5466,164201,self-employed,75.0
5467,164301,self-employed,48.0
5468,164302,self-employed,30.0
5469,164401,self-employed,123.0
5470,164500,self-employed,96.0
5471,164601,self-employed,69.0
5472,164602,self-employed,54.0
5473,164603,self-employed,180.0
5474,164700,self-employed,51.0
5475,164800,self-employed,78.0
5476,164900,self-employed,72.0
5477,165001,self-employed,132.0
5478,165101,self-employed,243.0
5479,165200,self-employed,144.0
5480,165301,self-employed,117.0
5481,165302,self-employed,63.0
5482,165400,self-employed,123.0
5483,165501,self-employed,165.0
5484,165502,self-employed,96.0
5485,165600,self-employed,60.0
5486,165700,self-employed,75.0
5487,165800,self-employed,123.0
5488,165901,self-employed,126.0
5489,166000,self-employed,9.0
5490,166100,self-employed,81.0
5491,166200,self-employed,78.0
5492,166301,self-employed,186.0
5493,166400,self-employed,234.0
5494,166500,self-employed,168.0
5495,166600,self-employed,
5496,166700,self-employed,135.0
5497,166801,self-employed,
5498,166900,self-employed,327.0
5499,167000,self-employed,210.0
5500,167101,self-employed,288.0
5501,167102,self-employed,87.0
5502,167200,self-employed,165.0
5503,167300,self-employed,99.0
5504,167400,self-employed,261.0
5505,167501,self-employed,72.0
5506,167600,self-employed,138.0
5507,167700,self-employed,42.0
5508,167800,self-employed,177.0
5509,167900,self-employed,45.0
5510,168001,self-employed,60.0
5511,168101,self-employed,204.0
5512,168200,self-employed,147.0
5513,168300,self-employed,120.0
5514,168400,self-employed,72.0
5515,168501,self-employed,102.0
5516,168502,self-employed,336.0
5517,168600,self-employed,111.0
5518,168701,self-employed,123.0
5519,168800,self-employed,120.0
5520,168901,self-employed,72.0
5521,169000,self-employed,114.0
5522,169100,self-employed,195.0
5523,169200,self-employed,168.0
5524,169301,self-employed,315.0
5525,169401,self-employed,78.0
5526,169500,self-employed,87.0
5527,169600,self-employed,126.0
5528,169700,self-employed,306.0
5529,169800,self-employed,129.0
5530,169901,self-employed,150.0
5531,170001,self-employed,147.0
5532,170101,self-employed,195.0
5533,170201,self-employed,132.0
5534,170300,self-employed,96.0
5535,170400,self-employed,63.0
5536,170501,self-employed,189.0
5537,170502,self-employed,105.0
5538,170600,self-employed,177.0
5539,170700,self-employed,162.0
5540,170802,self-employed,72.0
5541,170803,self-employed,93.0
5542,170901,self-employed,180.0
5543,171000,self-employed,
5544,171101,self-employed,69.0
5545,171201,self-employed,177.0
5546,171300,self-employed,138.0
5547,171400,self-employed,39.0
5548,171501,self-employed,93.0
5549,171502,self-employed,57.0
5550,171601,self-employed,390.0
5551,171700,self-employed,189.0
5552,171801,self-employed,228.0
5553,171803,self-employed,138.0
5554,171901,self-employed,135.0
5555,172001,self-employed,87.0
5556,172100,self-employed,96.0
5557,172201,self-employed,78.0
5558,172300,self-employed,159.0
5559,172401,self-employed,168.0
5560,172500,self-employed,45.0
5561,172601,self-employed,27.0
5562,172700,self-employed,54.0
5563,172800,self-employed,246.0
5564,172900,self-employed,96.0
5565,173000,self-employed,132.0
5566,173100,self-employed,195.0
5567,173201,self-employed,219.0
5568,173202,self-employed,120.0
5569,173300,self-employed,210.0
5570,173400,self-employed,225.0
5571,173500,self-employed,180.0
5572,173600,self-employed,183.0
