sa2,ethnicity,age,fully_imms,partial_imms
105700,Others,1-4,0.7272727272727273,0.045454545454545456
105700,Pacific,1-4,0.75,0.25
105700,Asian,13-17,0.5,0.0
105700,Maori,13-17,0.84375,0.09375
105700,Others,13-17,0.8658536585365854,0.08536585365853659
105700,Asian,5-12,0.8,0.0
105700,Maori,5-12,0.8936170212765957,0.06382978723404255
105700,Others,5-12,0.8292682926829268,0.024390243902439025
105700,Pacific,5-12,1.0,0.0
105800,Asian,1-4,0.925,0.0
105800,Maori,1-4,0.71900826446281,0.09090909090909091
105800,Others,1-4,0.7727272727272727,0.07575757575757576
105800,Pacific,1-4,0.6666666666666666,0.0
105800,Asian,13-17,0.5384615384615384,0.07692307692307693
105800,Maori,13-17,0.9155844155844156,0.032467532467532464
105800,Others,13-17,0.8979591836734694,0.05102040816326531
105800,Pacific,13-17,0.9444444444444444,0.0
105800,Asian,5-12,0.8333333333333334,0.041666666666666664
105800,Maori,5-12,0.8858131487889274,0.04498269896193772
105800,Others,5-12,0.9375,0.015625
105800,Pacific,5-12,0.8947368421052632,0.05263157894736842
105900,Asian,1-4,0.7333333333333333,0.06666666666666667
105900,Maori,1-4,0.7,0.075
105900,Others,1-4,0.8095238095238095,0.031746031746031744
105900,Pacific,1-4,0.0,0.0
105900,Asian,13-17,0.8095238095238095,0.047619047619047616
105900,Maori,13-17,0.9076923076923077,0.06153846153846154
105900,Others,13-17,0.8527131782945736,0.046511627906976744
105900,Pacific,13-17,0.6,0.0
105900,Asian,5-12,0.8461538461538461,0.038461538461538464
105900,Maori,5-12,0.845360824742268,0.07216494845360824
105900,Others,5-12,0.8484848484848485,0.03636363636363636
105900,Pacific,5-12,1.0,0.0
106000,Asian,1-4,1.0,0.0
106000,Maori,1-4,0.627906976744186,0.09302325581395349
106000,Others,1-4,0.7551020408163265,0.04081632653061224
106000,Pacific,1-4,1.0,0.0
106000,Asian,13-17,0.6,0.2
106000,Maori,13-17,0.8484848484848485,0.045454545454545456
106000,Others,13-17,0.8493150684931506,0.0684931506849315
106000,Pacific,13-17,0.75,0.0
106000,Asian,5-12,0.7857142857142857,0.07142857142857142
106000,Maori,5-12,0.9052631578947369,0.021052631578947368
106000,Others,5-12,0.8380952380952381,0.0380952380952381
106000,Pacific,5-12,0.8461538461538461,0.0
106100,Asian,1-4,0.8518518518518519,0.037037037037037035
106100,Maori,1-4,0.59375,0.109375
106100,Others,1-4,0.6851851851851852,0.09259259259259259
106100,Pacific,1-4,0.25,0.0
106100,Asian,13-17,0.6666666666666666,0.3333333333333333
106100,Maori,13-17,0.9210526315789473,0.06578947368421052
106100,Others,13-17,0.8961038961038961,0.07792207792207792
106100,Pacific,13-17,1.0,0.0
106100,Asian,5-12,0.7045454545454546,0.13636363636363635
106100,Maori,5-12,0.9051094890510949,0.043795620437956206
106100,Others,5-12,0.8828125,0.0390625
106100,Pacific,5-12,1.0,0.0
106200,Asian,1-4,0.8269230769230769,0.09615384615384616
106200,Maori,1-4,0.696969696969697,0.09090909090909091
106200,Others,1-4,0.796875,0.078125
106200,Pacific,1-4,0.7,0.1
106200,Asian,13-17,0.65,0.2
106200,Maori,13-17,0.8959537572254336,0.05202312138728324
106200,Others,13-17,0.8625,0.0625
106200,Pacific,13-17,0.8,0.0
106200,Asian,5-12,0.8536585365853658,0.04878048780487805
106200,Maori,5-12,0.8527397260273972,0.04452054794520548
106200,Others,5-12,0.8514851485148515,0.0297029702970297
106200,Pacific,5-12,0.8125,0.0625
106300,Asian,1-4,0.8260869565217391,0.0
106300,Maori,1-4,0.64,0.16
106300,Others,1-4,0.7704918032786885,0.06557377049180328
106300,Asian,13-17,0.7,0.1
106300,Maori,13-17,0.8837209302325582,0.046511627906976744
106300,Others,13-17,0.9041095890410958,0.02054794520547945
106300,Pacific,13-17,1.0,0.0
106300,Asian,5-12,0.85,0.08333333333333333
106300,Maori,5-12,0.9230769230769231,0.015384615384615385
106300,Others,5-12,0.9044943820224719,0.02247191011235955
106300,Pacific,5-12,1.0,0.0
106400,Asian,1-4,0.5,0.0
106400,Maori,1-4,0.6878980891719745,0.12738853503184713
106400,Others,1-4,0.5,0.25
106400,Pacific,1-4,0.6666666666666666,0.16666666666666666
106400,Asian,13-17,0.6666666666666666,0.0
106400,Maori,13-17,0.8990384615384616,0.04326923076923077
106400,Others,13-17,0.9545454545454546,0.045454545454545456
106400,Pacific,13-17,0.7142857142857143,0.0
106400,Asian,5-12,1.0,0.0
106400,Maori,5-12,0.8475609756097561,0.07621951219512195
106400,Others,5-12,0.9090909090909091,0.0
106400,Pacific,5-12,0.7777777777777778,0.0
106500,Asian,1-4,0.7777777777777778,0.0
106500,Maori,1-4,0.6991869918699187,0.08943089430894309
106500,Others,1-4,0.7727272727272727,0.030303030303030304
106500,Pacific,1-4,0.8888888888888888,0.0
106500,Asian,13-17,0.6,0.2
106500,Maori,13-17,0.9086538461538461,0.038461538461538464
106500,Others,13-17,0.8494623655913979,0.03225806451612903
106500,Pacific,13-17,0.6666666666666666,0.0
106500,Asian,5-12,0.6956521739130435,0.13043478260869565
106500,Maori,5-12,0.8761904761904762,0.06031746031746032
106500,Others,5-12,0.8688524590163934,0.05737704918032787
106500,Pacific,5-12,0.8181818181818182,0.0
106600,Asian,1-4,0.6944444444444444,0.1388888888888889
106600,Maori,1-4,0.5517241379310345,0.13793103448275862
106600,Others,1-4,0.7413793103448276,0.017241379310344827
106600,Pacific,1-4,1.0,0.0
106600,Unknown,1-4,1.0,0.0
106600,Asian,13-17,0.6086956521739131,0.0
106600,Maori,13-17,0.8333333333333334,0.09375
106600,Others,13-17,0.8666666666666667,0.044444444444444446
106600,Pacific,13-17,0.4444444444444444,0.2222222222222222
106600,Asian,5-12,0.8163265306122449,0.0
106600,Maori,5-12,0.8305084745762712,0.07627118644067797
106600,Others,5-12,0.8651685393258427,0.0449438202247191
106600,Pacific,5-12,0.5,0.07142857142857142
106700,Asian,1-4,1.0,0.0
106700,Maori,1-4,0.6153846153846154,0.07692307692307693
106700,Others,1-4,0.8,0.025
106700,Asian,13-17,1.0,0.0
106700,Maori,13-17,0.9259259259259259,0.037037037037037035
106700,Others,13-17,0.8604651162790697,0.023255813953488372
106700,Pacific,13-17,1.0,0.0
106700,Asian,5-12,0.6666666666666666,0.3333333333333333
106700,Maori,5-12,0.8181818181818182,0.06818181818181818
106700,Others,5-12,0.8,0.06666666666666667
106700,Pacific,5-12,1.0,0.0
106800,Asian,1-4,0.6666666666666666,0.08333333333333333
106800,Maori,1-4,0.782608695652174,0.06521739130434782
106800,Others,1-4,0.8108108108108109,0.0
106800,Pacific,1-4,0.6,0.2
106800,Unknown,1-4,0.0,0.0
106800,Asian,13-17,0.46153846153846156,0.07692307692307693
106800,Maori,13-17,0.8235294117647058,0.058823529411764705
106800,Others,13-17,0.8461538461538461,0.05128205128205128
106800,Pacific,13-17,0.8571428571428571,0.0
106800,Asian,5-12,0.75,0.08333333333333333
106800,Maori,5-12,0.875,0.052083333333333336
106800,Others,5-12,0.8705882352941177,0.047058823529411764
106800,Pacific,5-12,0.6363636363636364,0.0
106900,Asian,1-4,0.8363636363636363,0.07272727272727272
106900,Maori,1-4,0.691358024691358,0.08641975308641975
106900,Others,1-4,0.7702702702702703,0.08108108108108109
106900,Pacific,1-4,1.0,0.0
106900,Asian,13-17,0.7297297297297297,0.10810810810810811
106900,Maori,13-17,0.8809523809523809,0.047619047619047616
106900,Others,13-17,0.8455284552845529,0.07317073170731707
106900,Pacific,13-17,0.42857142857142855,0.0
106900,Unknown,13-17,0.5,0.0
106900,Asian,5-12,0.6752136752136753,0.08547008547008547
106900,Maori,5-12,0.8842975206611571,0.049586776859504134
106900,Others,5-12,0.8757763975155279,0.031055900621118012
106900,Pacific,5-12,1.0,0.0
106900,Unknown,5-12,1.0,0.0
107000,Asian,1-4,0.6909090909090909,0.05454545454545454
107000,Maori,1-4,0.7014925373134329,0.08955223880597014
107000,Others,1-4,0.8095238095238095,0.0
107000,Pacific,1-4,0.875,0.125
107000,Asian,13-17,0.631578947368421,0.05263157894736842
107000,Maori,13-17,0.8969072164948454,0.061855670103092786
107000,Others,13-17,0.8309859154929577,0.04225352112676056
107000,Pacific,13-17,0.75,0.0
107000,Asian,5-12,0.746031746031746,0.047619047619047616
107000,Maori,5-12,0.8782608695652174,0.034782608695652174
107000,Others,5-12,0.8285714285714286,0.04285714285714286
107000,Pacific,5-12,0.9090909090909091,0.0
107100,Asian,1-4,0.6666666666666666,0.0
107100,Maori,1-4,0.8181818181818182,0.09090909090909091
107100,Others,1-4,0.6,0.0
107100,Pacific,1-4,1.0,0.0
107100,Asian,13-17,0.5555555555555556,0.0
107100,Maori,13-17,0.85,0.1
107100,Others,13-17,0.6956521739130435,0.08695652173913043
107100,Pacific,13-17,1.0,0.0
107100,Asian,5-12,0.75,0.0
107100,Maori,5-12,0.9666666666666667,0.0
107100,Others,5-12,0.6923076923076923,0.07692307692307693
107100,Pacific,5-12,0.5555555555555556,0.2222222222222222
107200,Asian,1-4,0.3333333333333333,0.0
107200,Maori,1-4,0.7272727272727273,0.0
107200,Others,1-4,0.7560975609756098,0.12195121951219512
107200,Pacific,1-4,1.0,0.0
107200,Asian,13-17,0.75,0.0
107200,Maori,13-17,0.8163265306122449,0.10204081632653061
107200,Others,13-17,0.8194444444444444,0.013888888888888888
107200,Pacific,13-17,0.4,0.0
107200,Asian,5-12,0.625,0.0
107200,Maori,5-12,0.8297872340425532,0.031914893617021274
107200,Others,5-12,0.8666666666666667,0.013333333333333334
107200,Pacific,5-12,1.0,0.0
107300,Asian,1-4,0.7777777777777778,0.1111111111111111
107300,Maori,1-4,0.7239583333333334,0.10416666666666667
107300,Others,1-4,0.7619047619047619,0.047619047619047616
107300,Pacific,1-4,0.5714285714285714,0.21428571428571427
107300,Asian,13-17,0.42857142857142855,0.0
107300,Maori,13-17,0.9285714285714286,0.05555555555555555
107300,Others,13-17,0.8695652173913043,0.07246376811594203
107300,Pacific,13-17,0.6666666666666666,0.16666666666666666
107300,Asian,5-12,0.8214285714285714,0.03571428571428571
107300,Maori,5-12,0.8790322580645161,0.04838709677419355
107300,Others,5-12,0.7951807228915663,0.07228915662650602
107300,Pacific,5-12,0.8235294117647058,0.08823529411764706
107400,Asian,1-4,0.8571428571428571,0.14285714285714285
107400,Maori,1-4,0.6639344262295082,0.06557377049180328
107400,Others,1-4,0.5555555555555556,0.2222222222222222
107400,Pacific,1-4,0.5384615384615384,0.07692307692307693
107400,Asian,13-17,1.0,0.0
107400,Maori,13-17,0.8857142857142857,0.05714285714285714
107400,Others,13-17,0.8333333333333334,0.13333333333333333
107400,Pacific,13-17,0.8571428571428571,0.14285714285714285
107400,Asian,5-12,0.6875,0.125
107400,Maori,5-12,0.8152610441767069,0.0963855421686747
107400,Others,5-12,0.75,0.11538461538461539
107400,Pacific,5-12,0.8823529411764706,0.0
107500,Asian,1-4,0.6666666666666666,0.0
107500,Maori,1-4,0.6666666666666666,0.08974358974358974
107500,Others,1-4,0.7872340425531915,0.0425531914893617
107500,Pacific,1-4,0.4,0.2
107500,Asian,13-17,1.0,0.0
107500,Maori,13-17,0.8380952380952381,0.08571428571428572
107500,Others,13-17,0.7916666666666666,0.08333333333333333
107500,Pacific,13-17,0.16666666666666666,0.16666666666666666
107500,Asian,5-12,0.65,0.05
107500,Maori,5-12,0.8571428571428571,0.07857142857142857
107500,Others,5-12,0.8641975308641975,0.0
107500,Pacific,5-12,0.8571428571428571,0.0
107600,Asian,1-4,1.0,0.0
107600,Maori,1-4,0.6363636363636364,0.0
107600,Others,1-4,0.6956521739130435,0.043478260869565216
107600,Asian,13-17,1.0,0.0
107600,Maori,13-17,0.75,0.1
107600,Others,13-17,0.891566265060241,0.024096385542168676
107600,Unknown,13-17,0.0,0.0
107600,Asian,5-12,1.0,0.0
107600,Maori,5-12,0.7948717948717948,0.02564102564102564
107600,Others,5-12,0.8372093023255814,0.03488372093023256
107600,Pacific,5-12,1.0,0.0
107700,Asian,1-4,1.0,0.0
107700,Maori,1-4,0.6666666666666666,0.12121212121212122
107700,Others,1-4,0.7714285714285715,0.08571428571428572
107700,Asian,13-17,0.8,0.2
107700,Maori,13-17,0.9,0.075
107700,Others,13-17,0.9206349206349206,0.047619047619047616
107700,Asian,5-12,1.0,0.0
107700,Maori,5-12,0.7971014492753623,0.014492753623188406
107700,Others,5-12,0.9176470588235294,0.0
107700,Pacific,5-12,1.0,0.0
107800,Asian,1-4,0.5,0.5
107800,Maori,1-4,0.52,0.08
107800,Others,1-4,0.6951219512195121,0.07317073170731707
107800,Pacific,1-4,0.6666666666666666,0.0
107800,Asian,13-17,0.5,0.0
107800,Maori,13-17,0.7804878048780488,0.0975609756097561
107800,Others,13-17,0.8571428571428571,0.06766917293233082
107800,Pacific,13-17,0.8571428571428571,0.14285714285714285
107800,Asian,5-12,0.8333333333333334,0.0
107800,Maori,5-12,0.7971014492753623,0.028985507246376812
107800,Others,5-12,0.907103825136612,0.01092896174863388
107800,Pacific,5-12,0.75,0.25
107900,Asian,1-4,0.875,0.125
107900,Maori,1-4,0.5,0.16666666666666666
107900,Others,1-4,0.5,0.25
107900,Asian,13-17,0.5,0.5
107900,Maori,13-17,0.5,0.0
107900,Others,13-17,0.7142857142857143,0.14285714285714285
107900,Pacific,13-17,1.0,0.0
107900,Asian,5-12,0.9090909090909091,0.0
107900,Maori,5-12,0.8181818181818182,0.0
107900,Others,5-12,1.0,0.0
107900,Pacific,5-12,0.5,0.5
108000,Asian,1-4,1.0,0.0
108000,Maori,1-4,0.5,0.25
108000,Others,1-4,0.7547169811320755,0.03773584905660377
108000,Pacific,1-4,1.0,0.0
108000,Asian,13-17,1.0,0.0
108000,Maori,13-17,0.7096774193548387,0.0967741935483871
108000,Others,13-17,0.7657657657657657,0.06306306306306306
108000,Pacific,13-17,1.0,0.0
108000,Asian,5-12,0.6666666666666666,0.0
108000,Maori,5-12,0.8333333333333334,0.05
108000,Others,5-12,0.8413793103448276,0.020689655172413793
108000,Unknown,5-12,1.0,0.0
108100,Asian,1-4,0.8333333333333334,0.0
108100,Maori,1-4,0.7142857142857143,0.09523809523809523
108100,Others,1-4,0.7209302325581395,0.11627906976744186
108100,Pacific,1-4,1.0,0.0
108100,Asian,13-17,0.7142857142857143,0.0
108100,Maori,13-17,0.7741935483870968,0.0967741935483871
108100,Others,13-17,0.8333333333333334,0.05555555555555555
108100,Pacific,13-17,0.8571428571428571,0.0
108100,Asian,5-12,0.7692307692307693,0.07692307692307693
108100,Maori,5-12,0.8666666666666667,0.08333333333333333
108100,Others,5-12,0.8979591836734694,0.030612244897959183
108100,Pacific,5-12,0.8571428571428571,0.0
108200,Asian,1-4,0.875,0.125
108200,Maori,1-4,0.6896551724137931,0.08620689655172414
108200,Others,1-4,0.7454545454545455,0.09090909090909091
108200,Pacific,1-4,0.75,0.25
108200,Asian,13-17,0.8333333333333334,0.0
108200,Maori,13-17,0.8411214953271028,0.08411214953271028
108200,Others,13-17,0.8461538461538461,0.08791208791208792
108200,Pacific,13-17,0.6666666666666666,0.3333333333333333
108200,Unknown,13-17,0.0,0.0
108200,Asian,5-12,0.9444444444444444,0.0
108200,Maori,5-12,0.8690476190476191,0.07142857142857142
108200,Others,5-12,0.9393939393939394,0.0
108200,Pacific,5-12,0.875,0.0
108300,Asian,1-4,0.8,0.2
108300,Maori,1-4,0.6951219512195121,0.07317073170731707
108300,Others,1-4,0.7317073170731707,0.04878048780487805
108300,Pacific,1-4,0.7142857142857143,0.14285714285714285
108300,Unknown,1-4,1.0,0.0
108300,Maori,13-17,0.9107142857142857,0.05357142857142857
108300,Others,13-17,0.7647058823529411,0.07058823529411765
108300,Pacific,13-17,0.8333333333333334,0.16666666666666666
108300,Unknown,13-17,0.0,0.0
108300,Asian,5-12,0.5714285714285714,0.2857142857142857
108300,Maori,5-12,0.8598726114649682,0.06369426751592357
108300,Others,5-12,0.9054054054054054,0.02702702702702703
108300,Pacific,5-12,0.8823529411764706,0.058823529411764705
108300,Unknown,5-12,1.0,0.0
108500,Asian,1-4,0.7142857142857143,0.2857142857142857
108500,Maori,1-4,0.9473684210526315,0.0
108500,Others,1-4,0.8620689655172413,0.017241379310344827
108500,Pacific,1-4,1.0,0.0
108500,Asian,13-17,1.0,0.0
108500,Maori,13-17,1.0,0.0
108500,Others,13-17,0.7898550724637681,0.10144927536231885
108500,Pacific,13-17,1.0,0.0
108500,Asian,5-12,0.625,0.0
108500,Maori,5-12,0.875,0.027777777777777776
108500,Others,5-12,0.834319526627219,0.047337278106508875
108500,Pacific,5-12,0.9166666666666666,0.08333333333333333
108600,Asian,1-4,0.8,0.0
108600,Maori,1-4,0.78125,0.03125
108600,Others,1-4,0.8103448275862069,0.06896551724137931
108600,Pacific,1-4,1.0,0.0
108600,Asian,13-17,1.0,0.0
108600,Maori,13-17,0.8604651162790697,0.023255813953488372
108600,Others,13-17,0.9285714285714286,0.008928571428571428
108600,Pacific,13-17,0.625,0.0
108600,Unknown,13-17,1.0,0.0
108600,Asian,5-12,0.7777777777777778,0.0
108600,Maori,5-12,0.7674418604651163,0.046511627906976744
108600,Others,5-12,0.8947368421052632,0.023391812865497075
108600,Pacific,5-12,1.0,0.0
108700,Asian,1-4,1.0,0.0
108700,Maori,1-4,0.75,0.041666666666666664
108700,Others,1-4,0.8539325842696629,0.0449438202247191
108700,Pacific,1-4,0.8888888888888888,0.1111111111111111
108700,Unknown,1-4,1.0,0.0
108700,Asian,13-17,0.8333333333333334,0.08333333333333333
108700,Maori,13-17,0.9344262295081968,0.01639344262295082
108700,Others,13-17,0.8155339805825242,0.08737864077669903
108700,Pacific,13-17,0.8571428571428571,0.14285714285714285
108700,Unknown,13-17,0.0,0.0
108700,Asian,5-12,0.75,0.0
108700,Maori,5-12,0.8738738738738738,0.07207207207207207
108700,Others,5-12,0.8972972972972973,0.021621621621621623
108700,Pacific,5-12,1.0,0.0
108800,Asian,1-4,0.875,0.0
108800,Maori,1-4,0.8085106382978723,0.06382978723404255
108800,Others,1-4,0.68,0.08
108800,Pacific,1-4,1.0,0.0
108800,Asian,13-17,0.7272727272727273,0.0
108800,Maori,13-17,0.9052631578947369,0.042105263157894736
108800,Others,13-17,0.9066666666666666,0.013333333333333334
108800,Pacific,13-17,0.8888888888888888,0.1111111111111111
108800,Asian,5-12,0.7142857142857143,0.14285714285714285
108800,Maori,5-12,0.8963414634146342,0.04878048780487805
108800,Others,5-12,0.75,0.044642857142857144
108800,Pacific,5-12,1.0,0.0
108900,Asian,1-4,0.6666666666666666,0.0
108900,Maori,1-4,0.7,0.2
108900,Others,1-4,0.7307692307692307,0.09615384615384616
108900,Asian,13-17,0.0,0.0
108900,Maori,13-17,1.0,0.0
108900,Others,13-17,0.8166666666666667,0.06666666666666667
108900,Maori,5-12,0.9354838709677419,0.03225806451612903
108900,Others,5-12,0.8571428571428571,0.047619047619047616
108900,Pacific,5-12,1.0,0.0
109000,Asian,1-4,1.0,0.0
109000,Maori,1-4,0.6756756756756757,0.05405405405405406
109000,Others,1-4,0.7282608695652174,0.06521739130434782
109000,Pacific,1-4,0.6666666666666666,0.0
109000,Asian,13-17,0.5,0.0
109000,Maori,13-17,0.84375,0.03125
109000,Others,13-17,0.808,0.04
109000,Pacific,13-17,1.0,0.0
109000,Unknown,13-17,0.0,0.0
109000,Asian,5-12,0.6666666666666666,0.08333333333333333
109000,Maori,5-12,0.847457627118644,0.0
109000,Others,5-12,0.8097826086956522,0.03260869565217391
109000,Pacific,5-12,0.7857142857142857,0.0
109100,Asian,1-4,0.6666666666666666,0.3333333333333333
109100,Maori,1-4,0.6444444444444445,0.12222222222222222
109100,Others,1-4,0.6794871794871795,0.08974358974358974
109100,Pacific,1-4,0.8571428571428571,0.14285714285714285
109100,Asian,13-17,0.75,0.0
109100,Maori,13-17,0.8349514563106796,0.02912621359223301
109100,Others,13-17,0.7890625,0.0546875
109100,Pacific,13-17,1.0,0.0
109100,Asian,5-12,0.7333333333333333,0.06666666666666667
109100,Maori,5-12,0.7757009345794392,0.07476635514018691
109100,Others,5-12,0.8360655737704918,0.0546448087431694
109100,Pacific,5-12,0.9090909090909091,0.0
109200,Asian,1-4,0.5,0.0
109200,Maori,1-4,0.6206896551724138,0.20689655172413793
109200,Others,1-4,0.6724137931034483,0.06896551724137931
109200,Pacific,1-4,0.3333333333333333,0.3333333333333333
109200,Maori,13-17,0.8076923076923077,0.11538461538461539
109200,Others,13-17,0.7236842105263158,0.09210526315789473
109200,Pacific,13-17,1.0,0.0
109200,Asian,5-12,1.0,0.0
109200,Maori,5-12,0.9125,0.025
109200,Others,5-12,0.8076923076923077,0.038461538461538464
109200,Pacific,5-12,1.0,0.0
109300,Asian,1-4,0.7058823529411765,0.17647058823529413
109300,Maori,1-4,0.5974842767295597,0.12578616352201258
109300,Others,1-4,0.7432432432432432,0.0945945945945946
109300,Pacific,1-4,0.6923076923076923,0.15384615384615385
109300,Unknown,1-4,0.0,0.0
109300,Asian,13-17,0.6666666666666666,0.0
109300,Maori,13-17,0.8217821782178217,0.10396039603960396
109300,Others,13-17,0.87,0.03
109300,Pacific,13-17,0.6785714285714286,0.03571428571428571
109300,Asian,5-12,0.7,0.15
109300,Maori,5-12,0.8376623376623377,0.08766233766233766
109300,Others,5-12,0.8803418803418803,0.042735042735042736
109300,Pacific,5-12,0.7719298245614035,0.12280701754385964
109400,Asian,1-4,0.5,0.25
109400,Maori,1-4,0.6744186046511628,0.046511627906976744
109400,Others,1-4,0.7627118644067796,0.03389830508474576
109400,Pacific,1-4,0.75,0.0
109400,Asian,13-17,0.16666666666666666,0.3333333333333333
109400,Maori,13-17,0.8311688311688312,0.03896103896103896
109400,Others,13-17,0.8947368421052632,0.042105263157894736
109400,Pacific,13-17,0.6666666666666666,0.0
109400,Asian,5-12,0.8,0.0
109400,Maori,5-12,0.8018867924528302,0.05660377358490566
109400,Others,5-12,0.9050632911392406,0.0379746835443038
109400,Pacific,5-12,1.0,0.0
109500,Asian,1-4,1.0,0.0
109500,Maori,1-4,0.6521739130434783,0.043478260869565216
109500,Others,1-4,0.6666666666666666,0.10416666666666667
109500,Pacific,1-4,0.0,0.0
109500,Asian,13-17,0.0,1.0
109500,Maori,13-17,0.7560975609756098,0.0975609756097561
109500,Others,13-17,0.7567567567567568,0.06306306306306306
