SA2 Code,Family Type Code,People Count Code,Dependent Children Count Code,Count
238100,2,4,111,9
312200,2,6,311,s
342800,2,5,11,s
226700,2,5,311,24
352900,2,7,412,s
163400,3,3,211,9
105200,1,2,11,114
187800,2,4,911,s
244500,3,6,411,s
104700,3,2,11,6
249600,3,2,111,36
194600,3,5,411,6
319500,3,2,11,33
138900,3,3,211,18
188400,2,4,111,9
205200,3,2,911,s
302700,1,2,11,126
119600,3,3,211,9
172200,2,6,11,s
126000,2,7,411,s
135500,2,3,11,42
194800,2,9,414,s
149400,2,7,211,s
102100,3,2,111,21
119000,2,3,111,90
101000,2,3,111,15
202400,2,4,11,s
126900,3,4,311,s
187400,2,3,111,42
251300,1,2,11,138
256300,3,2,11,30
317200,1,2,11,135
160700,2,9,911,s
308100,3,3,11,s
357600,2,3,11,6
124800,2,4,11,18
172800,3,3,11,6
149700,3,3,11,15
208000,2,5,911,s
195700,2,4,211,21
361900,3,3,111,s
246600,2,6,211,s
212300,3,3,11,s
155200,3,4,111,s
119300,2,6,211,s
160000,3,5,911,s
217400,3,3,111,12
179800,3,4,211,s
186100,2,4,211,57
121400,2,6,111,s
133100,3,5,211,s
200600,2,7,311,s
230600,1,2,11,81
220300,2,7,412,s
178700,2,3,111,90
114100,2,4,11,21
249200,3,3,911,s
210500,2,3,111,15
216300,3,3,11,6
154700,2,5,311,27
131600,2,5,11,s
187900,3,9,411,s
165600,2,6,111,s
328900,2,3,111,87
334400,2,7,411,s
311400,2,4,111,s
212900,2,5,311,s
253200,2,4,11,s
211800,3,2,111,21
245100,2,5,111,s
147500,2,5,111,6
139700,3,4,311,s
357500,2,6,411,9
232300,3,3,211,24
251200,2,6,311,s
322000,1,2,11,105
110400,3,5,411,s
328600,2,4,211,78
329400,3,4,211,s
353600,2,3,11,39
185900,3,4,111,s
156400,1,2,11,345
335700,3,5,411,s
210300,3,5,211,s
218600,2,4,211,105
138000,3,4,211,s
212300,2,5,211,s
199400,2,8,412,s
222500,2,4,111,9
140900,3,5,411,s
139100,3,7,413,s
339000,3,3,11,s
150400,3,6,411,s
361700,2,4,11,s
215700,3,4,311,9
139100,2,4,211,45
135000,2,7,111,s
177200,2,9,413,s
197200,2,5,311,30
156100,2,6,311,s
180600,3,3,11,6
218100,2,3,911,s
248500,3,6,412,s
179900,3,4,211,s
106100,3,6,311,s
237800,3,2,11,63
222200,2,7,211,s
132600,2,4,11,24
177700,2,6,111,s
250400,2,5,211,6
164800,2,4,111,15
362500,2,7,412,s
173400,2,5,111,s
319700,2,7,311,s
154500,3,3,911,s
155400,2,7,411,s
200600,1,2,11,285
343500,2,5,311,24
172200,2,8,413,s
160500,1,2,11,144
193800,3,3,111,s
334300,2,4,211,42
147000,3,7,111,s
109900,3,3,11,s
244000,3,2,11,45
210400,3,2,111,12
159100,3,6,412,s
354100,2,5,211,s
192300,2,4,111,9
159900,2,11,416,s
238000,2,6,311,s
324700,3,2,111,s
351300,3,3,111,6
196700,2,3,111,63
313700,2,4,11,9
175700,3,4,311,15
224100,3,4,211,s
193000,2,7,911,s
215200,3,4,311,12
214500,3,4,311,6
160500,2,7,311,6
134100,3,2,11,12
190900,3,4,311,6
227500,3,3,211,15
301100,2,5,311,15
196300,3,3,211,15
337300,3,4,311,s
314600,2,6,211,s
219500,3,3,11,s
186000,2,6,211,s
239000,3,2,11,24
183600,2,9,414,s
354700,2,3,111,36
322900,3,3,111,s
151400,2,4,11,18
128800,3,2,11,39
317800,2,5,211,6
171300,3,4,111,s
191400,2,3,911,s
174700,3,2,111,9
118000,2,4,111,18
112400,3,3,211,24
106700,2,5,11,s
230000,2,6,211,s
303000,2,3,111,6
325000,2,4,911,s
250800,2,5,211,s
311900,2,4,111,s
235100,2,4,11,6
105600,3,2,11,6
315000,2,5,211,s
166400,2,6,11,s
239500,2,5,11,s
165700,2,3,111,48
334300,3,2,111,6
148900,2,10,411,s
306200,2,7,411,s
223100,2,3,111,27
158500,3,5,211,s
125800,2,4,11,30
363300,3,3,11,s
244900,3,5,311,s
173700,3,6,11,s
232500,2,3,111,30
180800,2,4,111,15
326300,3,2,11,33
141100,3,4,311,s
219100,3,3,211,9
307600,2,5,211,s
118700,3,3,211,21
355500,3,4,211,s
135900,2,3,11,s
167800,3,4,111,s
101600,3,5,411,s
118800,2,4,211,s
188500,2,7,311,s
144700,3,7,411,s
163500,3,6,411,s
221400,3,3,11,s
186100,3,2,111,9
145500,3,2,111,18
340400,3,4,211,s
232400,3,2,11,s
321100,2,3,111,132
208100,1,2,11,192
155500,2,5,11,s
302500,2,6,411,s
104600,3,8,311,s
205700,2,5,311,9
321500,2,5,111,6
118200,3,3,211,36
234800,1,2,11,372
247000,2,7,311,s
203100,3,6,412,s
236500,2,4,211,63
241400,3,5,111,s
329400,3,4,11,s
350500,1,2,11,159
201900,2,5,311,12
120000,3,4,11,s
251800,2,5,11,s
357900,3,3,11,s
207000,3,4,311,24
160200,3,9,414,s
145600,2,7,411,s
109900,3,3,211,12
307800,3,4,311,6
170200,3,4,211,s
112500,2,6,211,s
151100,2,5,211,s
328400,2,3,111,54
330400,3,4,211,s
109300,2,5,111,6
115400,2,6,311,s
230300,2,3,111,75
105500,2,4,911,s
248900,3,3,211,9
178200,3,4,311,30
310600,3,2,111,9
229100,2,5,111,s
150000,2,10,414,s
133800,3,4,11,s
256000,3,5,411,s
127600,2,4,11,24
205000,3,2,11,9
143100,2,6,11,s
138200,2,3,111,120
199100,3,3,11,6
170900,2,4,211,66
149700,3,4,211,s
178400,2,5,111,s
211400,3,4,211,s
318100,2,5,11,s
148500,2,8,111,s
233600,2,7,311,s
233800,2,4,111,s
162400,2,3,111,63
164600,2,5,111,6
210800,1,2,11,180
118400,3,3,11,6
199200,3,5,411,s
246900,2,6,311,s
136000,2,5,211,s
321300,3,2,111,18
100200,3,4,211,s
132900,3,3,211,24
134700,3,4,211,s
214900,3,4,111,s
118300,2,5,111,s
157100,2,4,911,s
150200,3,4,111,6
153100,2,5,211,6
247100,2,7,311,s
323800,2,3,11,18
115100,2,5,111,6
197300,2,5,211,9
237100,3,2,11,24
154400,2,7,412,s
324400,3,4,911,s
336300,3,2,111,s
181400,2,4,11,9
148600,3,4,11,s
191300,2,3,111,60
135000,2,6,111,s
162500,2,4,11,21
156500,3,4,211,s
113400,2,4,11,15
151200,2,5,111,15
246600,2,8,413,s
137200,2,8,412,s
102700,3,3,11,s
246300,2,4,11,s
167200,2,6,411,s
203500,2,5,111,s
117700,3,2,11,39
177100,2,5,911,s
304400,2,8,412,s
332500,2,5,311,33
185500,2,6,11,s
228300,2,7,412,6
144300,2,7,911,s
190300,2,5,311,12
180000,2,5,111,s
166400,2,4,211,90
189700,2,3,911,s
347100,2,6,411,6
203200,2,5,11,s
344000,2,4,111,9
143600,2,5,311,42
112200,2,6,311,s
197400,2,3,11,39
113200,2,3,11,21
140600,2,3,111,42
354800,2,5,11,s
104800,3,3,11,s
119500,3,3,111,6
247900,2,3,11,51
130600,2,9,414,s
153000,3,2,11,24
343000,2,6,211,s
322500,2,3,111,21
100500,1,2,11,132
308100,3,2,111,33
241500,3,4,211,s
308000,2,7,411,s
224500,2,6,311,s
302300,2,7,412,s
208000,3,4,211,s
222900,2,5,11,s
214600,2,3,111,72
122500,3,5,211,s
222200,2,3,111,18
137600,2,5,11,s
122800,3,3,211,33
231800,2,6,11,s
304500,2,4,111,9
193100,3,8,413,s
320100,3,4,311,6
116600,2,4,211,78
111500,2,6,411,6
159200,3,3,211,45
240100,2,6,11,s
180300,2,7,311,s
313500,3,2,111,9
145100,3,3,11,15
312000,2,7,411,s
101500,2,3,11,6
211300,3,3,111,6
233100,2,6,411,6
207900,3,2,111,27
127900,3,5,311,s
230600,3,5,411,s
135500,3,6,11,s
333700,2,8,311,s
149400,1,2,11,153
104400,3,2,11,9
120100,2,5,11,s
198800,3,2,911,s
310900,2,3,11,12
124300,3,4,111,s
237600,2,3,11,51
117600,2,6,411,6
228600,2,6,311,s
166900,3,3,211,6
166100,2,4,211,57
301600,2,4,911,s
225800,3,2,111,30
305900,2,4,111,18
155400,3,2,111,36
153000,2,5,111,9
190200,3,5,411,s
177800,3,5,411,6
132800,2,3,11,36
217100,2,7,412,s
160500,3,5,411,9
121600,2,7,211,s
116600,2,3,911,s
112300,2,4,211,54
159200,2,8,111,s
235800,2,3,111,30
227000,2,6,311,s
142300,3,3,211,18
308800,2,4,11,9
120500,3,4,211,s
192900,3,4,111,s
200600,3,5,411,s
170500,3,3,11,s
209500,3,4,211,s
342200,2,10,414,s
355900,2,4,111,s
349000,3,2,11,6
102500,2,5,111,s
131400,3,2,11,18
123100,3,3,211,12
213600,2,5,111,s
131700,3,4,311,12
310100,3,5,311,s
172100,3,6,412,s
234800,3,4,311,s
314200,2,4,111,15
226700,3,3,11,s
122100,2,6,211,s
159700,2,4,111,12
135400,3,2,11,48
202300,2,5,311,33
350200,2,4,911,s
301100,2,4,11,9
144500,3,3,911,s
109600,2,5,111,s
111800,2,6,411,s
314300,2,5,111,s
329200,3,2,111,33
113300,2,6,311,s
137900,2,6,411,21
137900,2,7,411,6
173300,3,3,111,s
159400,3,2,111,15
208400,3,2,11,21
335900,2,5,11,s
338400,3,2,111,24
327700,3,3,11,6
156600,3,3,111,s
221000,2,5,111,s
198900,3,6,412,s
175400,2,6,311,s
349700,2,3,11,36
317500,3,3,211,6
109300,3,3,211,48
248300,2,6,311,s
358300,2,7,411,s
255100,3,6,111,s
250300,3,2,111,21
199600,3,2,11,18
150300,2,5,11,9
227500,3,3,11,s
207700,3,3,111,s
352200,2,3,111,6
359700,2,6,111,s
128400,2,3,111,84
126700,3,4,311,6
238900,2,4,111,s
126500,3,2,11,42
189300,3,4,211,s
125500,2,5,111,s
218000,3,4,11,s
145000,3,6,411,s
130800,3,4,111,s
237000,3,2,111,57
216700,3,4,311,6
235500,2,5,211,s
180100,3,3,211,21
336900,2,7,412,s
185300,2,4,911,s
118800,1,2,11,s
240400,2,6,411,15
201200,2,5,311,12
360500,2,4,211,69
325600,3,3,211,27
338700,2,7,412,s
130300,3,4,11,s
165500,2,5,211,15
327700,2,6,111,s
131500,2,4,211,141
325200,1,2,11,126
212400,2,5,311,9
168000,2,6,411,s
195500,2,7,412,s
200900,3,4,311,24
156200,3,3,211,21
301200,3,2,11,18
244900,3,4,11,s
153500,3,6,412,6
247100,2,10,412,s
226700,3,6,412,s
138300,2,3,111,129
220900,2,3,911,s
117000,2,5,11,6
126900,2,7,411,s
239200,3,3,111,15
310100,2,6,411,s
256300,3,4,311,12
177800,2,5,211,6
103700,3,2,911,s
170100,2,7,412,s
343900,2,5,311,21
227000,3,4,311,9
163500,3,2,911,s
184900,2,3,111,21
222400,2,4,11,s
117200,2,4,11,39
330100,3,7,413,s
127700,3,2,911,s
191800,2,3,11,36
247600,2,6,311,s
343600,3,3,211,s
362400,2,4,11,6
209400,2,4,111,15
354500,2,6,411,s
249700,3,4,111,s
205600,2,6,211,s
147600,3,3,211,15
232900,3,4,311,s
246400,3,2,11,54
152500,2,3,11,42
244700,3,4,111,s
226900,3,4,211,6
246600,3,3,111,s
204900,2,3,111,15
239400,2,3,111,30
222800,3,5,411,s
163100,2,5,311,42
240700,3,5,11,s
180600,2,5,111,6
342400,2,4,111,6
190300,2,3,11,48
155400,2,4,911,s
227800,3,4,311,s
328400,3,2,911,s
215400,2,3,11,57
154100,2,3,11,78
256700,2,8,311,s
129200,3,4,311,s
335200,3,4,11,s
165100,2,5,11,s
314500,3,4,311,s
191700,2,4,11,12
198800,2,5,11,s
131600,3,4,111,s
175300,3,2,911,s
138400,2,7,411,s
151300,2,3,111,138
100800,3,4,911,s
341900,2,6,211,s
348400,3,2,111,18
201000,3,6,412,s
311900,3,4,911,s
178000,2,4,211,84
106000,2,5,111,s
189200,2,3,11,21
219100,2,4,11,6
143900,3,3,11,s
301600,2,5,11,s
198400,2,10,413,s
107800,3,4,211,s
146200,2,4,911,s
196500,2,5,111,s
204500,2,4,211,21
151200,2,8,311,s
175900,3,4,311,9
351700,3,4,111,s
252600,3,4,111,s
245900,2,6,311,s
311400,3,2,11,9
101100,3,2,911,s
140300,2,5,111,12
339500,3,7,411,s
151600,2,4,111,15
209900,2,7,311,s
160000,2,8,411,s
362700,2,6,911,s
102500,3,3,211,s
158300,2,5,311,30
137100,2,5,11,s
320900,3,5,411,s
211000,2,5,111,s
191600,3,3,11,s
147500,3,8,414,s
324400,3,3,211,15
238000,2,5,311,57
116400,2,4,211,54
311900,2,3,911,s
227000,2,9,412,s
348200,3,4,311,s
158700,2,4,911,s
214200,3,3,211,18
190800,2,4,211,s
219900,3,2,111,s
169100,3,5,411,s
237900,2,8,413,s
236600,2,6,411,s
171800,2,5,211,s
133100,3,4,211,s
100700,3,3,211,39
118100,2,4,11,33
343400,2,5,311,45
117100,3,3,11,s
308000,3,4,111,s
305600,2,6,911,s
352100,3,2,111,30
224600,2,3,111,54
123300,2,7,411,s
301600,2,3,11,57
179100,3,2,111,60
220700,3,4,11,s
361600,3,3,211,30
322100,3,2,11,24
125800,3,5,211,s
323600,3,3,11,s
345700,3,3,211,s
328900,3,4,111,s
171400,2,8,413,s
163100,2,8,413,s
150800,3,3,211,42
149200,2,4,911,s
135200,2,4,911,s
108200,3,4,211,s
327500,3,2,11,27
101400,2,6,411,s
164800,3,2,11,21
234400,3,2,111,27
330200,2,5,911,s
316000,2,6,411,s
207700,2,4,211,6
152600,2,5,11,s
187300,2,5,111,s
307800,2,6,211,s
315700,3,2,111,24
337600,3,3,111,s
321900,2,4,211,84
306500,3,4,211,s
124800,2,4,211,180
310100,3,3,11,s
337800,2,6,211,s
165600,3,4,311,s
153500,2,6,211,6
315100,2,4,111,12
152500,2,5,11,s
180300,3,5,411,s
186800,2,9,413,s
106000,3,2,11,21
131500,1,2,11,282
148800,2,6,111,s
330100,3,2,111,66
168100,1,2,11,270
326000,2,4,11,9
159200,3,5,911,s
300700,1,2,11,168
112300,2,4,11,s
128300,2,9,414,s
245200,2,5,111,s
225100,3,6,311,s
330400,3,4,111,s
128800,2,4,111,27
173100,3,5,411,s
111500,3,2,111,18
143800,2,8,211,s
342200,3,4,211,s
353300,2,4,111,6
160500,3,8,414,s
112400,2,6,211,s
203400,3,8,412,s
175200,2,6,311,s
101000,2,7,411,s
150200,3,5,411,6
302900,3,4,211,s
126700,2,6,111,s
220700,3,2,11,18
306200,3,4,311,6
164900,2,5,911,s
167800,2,5,11,s
135900,3,4,211,s
220900,2,6,311,s
175700,2,6,411,12
317100,3,4,111,s
169400,3,3,11,s
228800,2,5,311,27
160900,3,8,911,s
104700,3,4,311,s
187800,3,4,11,s
160900,3,4,111,s
245600,2,10,412,s
354400,1,2,11,219
195200,2,3,111,81
144900,2,5,211,s
189700,2,6,311,s
250300,2,3,11,51
227300,3,3,111,s
110500,3,5,311,s
214800,3,3,111,9
128100,3,4,211,s
249700,2,6,411,6
160700,3,7,412,s
197500,3,2,111,27
103000,3,4,911,s
132200,2,6,411,6
231200,3,5,111,s
154500,2,5,311,12
213400,3,5,311,s
201500,2,4,111,30
120700,2,6,211,s
141700,2,5,211,s
309900,3,4,311,s
120400,3,3,11,18
356300,3,2,11,9
107400,2,7,412,s
224600,3,4,111,s
342000,1,2,11,141
221600,3,2,111,30
348900,2,6,411,s
134900,2,5,211,s
303600,1,2,11,267
139800,3,7,111,s
181400,3,4,211,s
236800,2,7,111,s
325300,3,7,311,s
362500,2,5,311,21
176800,2,5,311,33
196600,2,3,11,39
192600,3,2,11,30
323700,2,3,11,66
219000,2,7,412,s
224800,3,2,111,60
103500,2,5,311,42
135200,3,4,111,s
152100,3,5,211,s
190400,3,2,111,6
149200,3,4,311,6
252400,2,5,111,s
178400,2,5,211,s
131100,3,3,211,24
150900,3,5,411,6
235400,2,5,311,15
245900,3,4,11,s
321300,3,4,211,s
234800,2,7,411,s
195800,3,3,111,9
138600,2,5,211,6
241900,3,3,111,6
169400,3,7,412,s
227300,2,4,211,48
115100,2,6,111,s
348800,2,7,412,s
350100,3,4,311,s
220400,3,5,311,s
206500,3,4,311,9
251700,2,5,111,s
223500,1,2,11,219
319200,3,2,111,48
214600,3,3,11,s
211200,2,4,211,39
150500,3,6,411,s
249700,3,5,411,s
157100,2,7,411,s
125700,2,6,911,s
148600,3,6,211,s
256000,3,4,111,s
343400,2,3,11,18
213400,2,6,411,s
197100,3,3,11,s
362000,3,3,911,s
197000,3,3,111,9
224000,3,5,411,s
113300,3,3,111,s
143500,2,3,11,66
218900,3,2,11,48
172800,3,2,111,21
173600,3,4,211,s
182000,2,4,111,s
186400,3,2,111,24
198400,2,5,211,s
120700,2,7,412,s
129900,2,4,11,33
126100,2,5,211,6
224300,1,2,11,291
110400,2,5,111,6
195600,3,3,211,s
256900,3,3,211,15
321700,2,5,111,s
221400,2,6,411,12
130400,3,3,111,s
113500,3,2,111,9
304400,2,7,211,s
351900,3,2,111,15
109100,2,5,11,s
203000,1,2,11,261
176700,3,4,311,6
245800,2,6,311,s
176100,3,3,911,s
136500,2,7,412,s
121600,3,3,211,33
207200,2,8,211,s
229000,3,5,311,s
107800,2,5,311,24
111900,2,5,211,s
253900,2,3,111,54
257100,3,2,11,30
344500,3,3,11,s
253600,3,5,111,s
101300,2,6,111,s
352600,2,4,11,s
242600,2,4,211,120
215600,3,4,311,s
317800,2,4,911,s
189200,2,7,412,s
113200,2,4,911,s
153300,2,5,211,15
208900,2,3,111,s
330200,2,6,411,s
136000,2,4,211,27
140100,2,4,111,12
213300,3,2,111,48
355500,2,3,11,24
247500,2,4,11,6
110500,2,6,411,6
129300,3,4,311,6
170300,2,5,211,6
320900,2,6,411,s
343500,3,4,11,s
189700,3,3,11,s
209200,2,7,311,s
196300,2,4,11,6
325400,2,6,311,s
224100,2,7,412,s
129300,2,4,911,s
241700,2,8,413,s
179600,3,3,911,s
145700,3,4,311,s
136900,2,6,411,s
209900,3,5,411,s
230200,3,3,211,18
102600,1,2,11,237
345000,2,6,411,6
358500,2,5,111,s
251200,1,2,11,426
341800,2,4,111,6
148300,3,4,111,s
256400,2,4,211,45
158300,2,3,11,72
319500,3,5,311,s
117900,2,6,311,s
127400,2,5,211,9
181500,2,5,311,27
242700,3,4,211,s
240500,2,6,411,6
330900,3,3,911,s
335300,3,4,111,s
111700,2,7,412,s
338100,2,6,411,s
321800,3,3,211,9
181600,2,3,11,27
223300,2,5,111,s
176900,2,4,211,120
230200,3,4,11,s
213600,2,5,211,s
226400,3,4,211,s
207800,3,8,311,s
192100,3,5,411,6
155800,2,7,411,6
164300,2,5,211,6
116000,2,3,11,21
307300,3,3,911,s
105900,2,5,111,s
117900,2,5,11,s
160300,2,5,211,15
253400,2,5,11,s
315700,2,3,11,30
151100,3,4,311,s
185300,2,4,11,s
126600,2,6,211,s
158400,3,4,211,12
312000,3,4,311,s
145000,2,3,111,111
216400,2,4,111,9
110800,3,4,211,s
216400,1,2,11,141
213600,3,2,911,s
340300,2,7,412,s
316500,3,5,211,s
101900,2,3,111,27
233300,2,5,11,s
360300,3,3,211,s
185900,2,10,415,s
209000,1,2,11,129
362300,3,3,111,s
122800,2,3,11,54
126800,2,5,111,s
228800,2,3,11,36
103300,2,7,412,s
240500,3,3,11,15
135900,3,2,111,s
150000,2,11,415,s
192500,2,8,411,s
254000,2,3,911,s
193100,2,4,211,159
144000,2,5,11,s
347900,2,5,111,s
325400,3,5,311,s
240100,3,3,211,12
333100,3,2,11,12
125300,2,4,11,33
154000,3,2,11,75
352900,2,4,211,18
101600,1,2,11,48
110500,3,3,11,s
256700,3,6,412,s
174600,2,6,411,6
124000,3,3,211,18
153000,2,5,211,9
108900,2,6,311,s
323000,3,4,311,6
216800,3,3,111,9
106100,3,3,911,s
317800,3,4,311,6
120600,2,8,413,s
355300,2,6,211,s
131200,3,4,11,s
255500,2,4,211,42
121000,2,5,911,s
328200,2,4,211,63
223700,3,2,111,9
142700,3,2,111,24
175800,3,4,311,9
253300,2,7,111,s
330600,2,5,111,s
162000,3,3,211,33
165300,2,4,11,15
132200,2,4,211,180
254000,2,4,11,15
350600,3,4,311,s
236400,2,6,411,s
154800,3,11,412,s
175200,3,3,111,s
170700,2,3,111,39
130900,3,6,411,s
224100,3,2,911,s
320800,3,5,411,s
177700,2,7,411,s
215700,3,5,411,s
162600,2,6,411,6
238500,2,5,211,12
215300,2,4,111,6
132800,2,6,911,s
195900,3,7,411,s
224100,3,3,211,9
205500,2,5,311,9
203400,2,5,311,21
325600,2,4,211,114
119000,2,6,211,s
243200,3,8,111,s
308200,2,7,11,s
304600,3,5,11,s
118200,3,4,211,s
142900,3,3,111,s
245400,3,5,411,s
140400,2,3,11,69
143300,2,5,311,27
228000,2,5,11,s
162500,2,6,311,s
121800,3,2,111,48
327600,2,10,412,s
124400,2,7,211,s
330500,3,4,211,s
198800,2,8,412,s
122700,2,6,311,s
245300,3,3,211,6
311500,3,4,311,6
180700,3,4,911,s
319200,2,4,11,33
230900,3,2,111,15
114500,2,4,11,s
314100,3,4,211,s
359700,3,4,311,s
302300,2,5,111,s
182200,3,4,211,s
177800,2,9,311,s
338200,2,4,111,9
211700,2,3,111,48
311400,2,3,111,21
174000,3,3,211,21
343000,2,4,211,12
143400,2,4,11,18
324500,3,4,11,s
228100,2,8,411,s
169700,2,5,211,6
207000,2,5,211,6
247400,2,4,11,21
111600,3,3,211,9
343900,3,3,911,s
211200,3,3,211,s
249100,3,3,211,12
314100,2,7,412,s
178700,2,4,111,s
253600,3,2,911,s
179500,2,3,911,s
192000,2,4,911,s
126000,3,6,411,s
122900,3,2,111,66
189100,2,5,211,6
107800,2,3,11,45
357500,2,3,11,12
309500,2,4,11,s
322000,3,4,111,s
349700,2,6,911,s
242200,2,3,11,6
103100,3,2,11,12
198700,3,4,111,s
302500,3,5,411,s
177900,3,6,11,s
233700,1,2,11,177
196700,2,4,111,15
317300,3,2,11,27
301200,2,3,111,60
206100,3,5,911,s
135500,2,8,412,s
318400,3,2,11,6
224200,2,6,111,s
139400,3,3,211,15
144800,3,3,11,6
216300,2,6,411,9
235200,2,4,111,s
210000,3,2,911,s
136100,3,2,111,9
309000,1,2,11,111
102700,2,5,311,12
169500,3,2,111,21
217400,2,5,911,s
181500,3,3,11,s
252500,3,4,211,s
116100,3,5,311,s
234900,3,3,211,27
174900,3,5,311,s
214100,3,7,413,s
320300,2,3,111,90
106500,2,7,412,9
327800,2,5,111,s
249400,2,6,311,s
338500,2,4,211,78
126000,3,2,111,30
189400,2,3,111,15
126700,3,3,111,15
108900,3,3,111,s
308400,1,2,11,363
109100,3,5,11,s
212800,3,3,211,s
130900,3,2,111,60
176900,2,7,412,s
250400,3,4,311,9
229900,1,2,11,177
208200,2,6,211,s
128400,2,4,111,15
159800,3,3,11,s
240600,2,7,412,s
123800,2,9,412,s
180200,1,2,11,306
171600,2,6,411,9
127800,2,5,111,s
321700,3,3,211,18
113900,2,6,411,6
153500,2,8,311,s
163100,3,4,211,6
160100,2,4,111,15
321600,3,2,111,6
150700,3,4,11,s
351100,3,4,311,s
222700,3,4,111,s
135500,3,4,211,s
310400,3,2,111,15
238400,2,3,11,27
229600,2,5,211,9
165200,2,4,11,15
333700,3,2,111,6
332400,2,6,311,s
170000,3,2,111,36
345400,2,6,411,s
194400,2,3,111,45
328200,2,4,11,9
119700,3,3,111,s
337500,3,5,411,s
155600,3,2,111,63
352500,2,7,412,s
139700,3,5,411,s
106300,3,2,911,s
156900,2,6,11,s
249500,3,3,211,30
111100,2,5,311,18
360000,2,5,211,s
104600,3,6,412,s
250200,3,4,311,s
316600,3,5,211,s
116200,2,5,11,s
352200,2,4,111,s
161100,2,3,111,147
179300,1,2,11,288
254300,2,4,111,12
182400,3,3,11,s
241100,2,7,411,s
308800,3,2,111,6
101200,3,6,412,s
329800,3,4,111,s
121700,2,3,111,45
341300,2,3,111,57
140400,3,6,412,s
304900,3,4,311,6
325700,3,3,11,s
353500,2,4,211,87
235400,2,6,411,s
232100,2,5,211,s
341800,1,2,11,252
163900,3,3,11,9
147900,1,2,11,30
345300,2,5,311,21
159900,2,4,111,18
243600,2,7,111,s
169600,3,4,111,s
240300,3,6,211,s
231000,2,3,11,15
304200,3,4,311,s
253900,3,3,111,s
131200,3,3,11,6
329300,3,6,411,s
244100,3,5,411,s
167500,3,2,11,6
202100,2,4,111,6
127500,3,3,11,s
125200,3,2,11,48
223600,2,10,414,s
147600,3,3,111,6
338500,2,7,412,s
320300,2,6,311,s
170500,2,4,11,21
347800,2,4,211,72
210000,2,5,211,6
308900,3,4,311,6
353900,2,5,211,s
316400,2,5,211,s
204700,3,4,211,s
176600,2,5,911,s
301000,2,8,413,s
187500,3,6,412,s
155700,3,7,311,s
194000,3,4,311,12
256000,3,2,11,18
150500,2,3,11,57
343900,3,4,211,s
161800,2,4,111,21
150800,3,5,111,s
171800,2,4,911,s
134800,3,2,11,s
355200,3,2,911,s
230800,3,3,111,15
129700,2,5,111,s
208900,3,2,11,s
323400,2,9,414,s
235700,3,4,211,s
334900,2,5,111,6
217100,2,9,414,s
304500,3,3,11,6
340500,3,3,111,s
190900,2,5,211,9
318000,3,4,111,s
180400,3,7,413,s
189700,2,4,911,s
310900,2,6,411,s
245900,3,3,911,s
107300,2,7,412,s
246000,3,2,11,60
307400,3,3,211,6
198800,3,8,311,s
178500,3,5,211,s
351700,2,4,111,6
187800,2,4,11,6
252000,2,5,111,s
115800,3,5,311,s
308100,2,5,311,18
246200,2,5,11,s
242700,3,3,111,s
228300,2,5,11,s
129000,2,6,11,s
107100,3,3,111,s
361200,2,3,11,33
135700,3,3,211,s
327700,2,4,111,9
311000,3,2,111,s
237600,2,6,411,6
137800,2,5,111,s
196600,3,4,211,s
344100,2,5,211,s
225500,2,7,412,s
338500,2,9,413,s
139900,3,2,11,45
217400,3,6,411,s
113100,2,4,111,30
138200,3,4,111,s
250300,2,4,11,15
241000,2,5,11,s
335700,3,2,11,24
322800,3,3,111,s
112900,2,3,11,48
128300,2,3,111,126
353800,2,4,211,24
112300,2,6,211,s
323800,2,4,11,9
113800,1,2,11,18
216100,2,7,411,s
244800,2,8,211,s
101500,2,6,411,s
195900,2,7,412,s
111200,3,2,111,27
351200,3,4,311,s
150200,3,3,111,12
209300,2,5,311,6
240100,2,5,111,s
306800,2,7,411,s
253000,3,2,11,27
358200,3,3,111,s
320700,3,3,11,6
151900,2,7,411,s
178400,2,3,111,36
153300,3,4,211,s
120300,2,7,412,s
355800,3,4,211,s
176200,2,5,211,9
156300,2,6,11,s
192300,2,3,111,15
